id,language,sentence,option1,option2,answer,source_dataset
356ZPKYPUHF62H368N1LP0352WBPYP-2,Amharic,ኬቨን ብዙ መጠን ያለው ምግብ በላ ነገር ግን አዳም አልበላም. _ የኮሶ ትል እንዳለው ለማወቅ መመርመር አላስፈለገውም.,ኬቨን,አዳም,2,winogrande_tight
3XABXM4AJ3JRHCCAFUUGIQTL7JNQ8K-1,Amharic,የቪክቶሪያ ኮምፒውተር ከካሪይ በበለጠ ፍጥነት ይሰራል. ምክንያቱም _ ያነሱ ፋይሎችን አውርዳለች.,ቪክቶሪያ,ካሪይ,1,winogrande_tight
3XABXM4AJ3JRHCCAFUUGIQTL7JNQ8K-2,Amharic,የቪክቶሪያ ኮምፒውተር ከካሪይ ባነሰ ፍጥነት ይሰራል. ምክንያቱም _ ያነሱ ፋይሎችን አውርዳለች.,ቪክቶሪያ,ካሪይ,2,winogrande_tight
3O71U79SRD3IFHTR1ZT4I89H9GISMS-1,Amharic,ኤሌና የዮጋ ትምህርቶችን ትወድ ነበር. ኤሚ ደግሞ ሌሎች የአካል ብቃት እንቅስቃሴዎችን ትመርጣለች. ይህ የሆነው _ ተጣጣፊ አካል ስለነበራት ነው.,ኤሌና,ኤሚ,1,winogrande_tight
3O71U79SRD3IFHTR1ZT4I89H9GISMS-2,Amharic,ኤሌና የዮጋ ትምህርቶችን ትወድ ነበር. ኤሚ ደግሞ ሌሎች የአካል ብቃት እንቅስቃሴዎችን ትመርጣለች. ይህ የሆነው _ የማይተጣጠፍ አካል ስለነበራት ነው.,ኤሌና,ኤሚ,2,winogrande_tight
3CZH926SICCM7J0WA2X3FZ0UY72E47-2,Amharic,ሎውረንስ ለራያን ሊጋገር የሞከረው ኬክ ኩፍ አላለም. እና _ ይቅር ባይነት ተሰማው.,ሎውረንስ,ራያን,2,winogrande_tight
33CLA8O0MKP08S1X0NPMX8KCQNERF7-1,Amharic,ናታሊ ለመታጠብ ከጄኒፈር የበለጠ ጊዜ ትወስዳለች. ምክንያቱም _ በመታጠቢያ ገንዳ ውስጥ መዝናናት ስለምትወድ ነው.,ናታሊ,ጄኒፈር,1,winogrande_tight
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,Amharic,ኤሚሊ የቪክቶሪያ ሂጃብ ያረጀ ፋሽን እንደሆነ ተናግራለች. _ አንዳንድ በጣም አጸያፊ ነገሮችን ተነግሯታል.,ኤሚሊ,ቪክቶሪያ,2,winogrande_tight
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,Amharic,ኤሚሊ የቪክቶሪያ ሂጃብ ያረጀ ፋሽን እንደሆነ ተናግራለች. _ አንዳንድ በጣም አጸያፊ ነገሮችን ተናግራለች.,ኤሚሊ,ቪክቶሪያ,1,winogrande_tight
35O6H0UNLSECEIQO28R4H7J0YP1J5X-2,Amharic,ምናልባት ዶናልድ ሳይሆን ጄሰን  የስራ እድገትን የሚያገኝ ሳይሆን አይቀርም ምክንያቱም _ከስራ ዘግይቶም ሌላ ስራ ሰርቶም አያውቅም.,ዶናልድ,ጄሰን,2,winogrande_tight
3KQC8JMJGE6S3M71KNCQIVT90OB3HD-2,Amharic,በኒል ቤት ውስጥ ብዙ ክኒኖች አሉ. ነገር ግን በሎጋን ቤት ውስጥ ምንም የሉም. ስለዚህ _ ጤናማ መሆን አለበት.,ኒል,ሎጋን,2,winogrande_tight
3IWA71V4TIE9S6VROVGA0M5FA3DX6C-1,Amharic,ካሪ ቤቲን ልጆቹን በመጫወቻ ስፍራው ላይ የት እንዳሉ ጠየቀቻት. ምክንያቱም _ ማየት ስላልቻለች ነው.,ካሪ,ቤቲ,1,winogrande_tight
3TZDZ3Y0JS4OKOCWF9YFPNSGQAH19B-1,Amharic,ሳማንታ የመኪና ኢንሹራንስ ማግኘት ነበረባት. ጄሲካ ግን አያስፈልጋትም. ምክንያቱም _ አዲስ መኪና ስለገዛች ነው.,ሳማንታ,ጄሲካ,1,winogrande_tight
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-2,Amharic,"ከዶናልድ ይልቅ በጄሰን ሸሚዝ ላይ ያለው  እድፍ ደማቅ ነበር,ምክንያቱም _ ላይ የፈሰሰው ቀይ ወይን እንጂ ነጭ ወይን አይደለም.",ጄሰን,ዶናልድ,2,winogrande_tight
3DW3BNF1GJWJMK8R1TOQODSTODY8VW-1,Amharic,"ከዶናልድ ይልቅ በጄሰን ሸሚዝ ላይ ያለው  እድፍ ፈዛዛ ነበር,ምክንያቱም _ ላይ የፈሰሰው ቀይ ወይን እንጂ ነጭ ወይን አይደለም.",ጄሰን,ዶናልድ,1,winogrande_tight
3BA7SXOG1JOCZOS38B7GVIFIA2SR87-1,Amharic,ኢየን መስተዋቱን ማስተካከል ሲኖርበት ክሬግ ግን አላደረገም. ምክንያቱም _ ከመኪናው ባለቤት ያጥር ነበር.,ኢየን,ክሬግ,1,winogrande_tight
3BA7SXOG1JOCZOS38B7GVIFIA2SR87-2,Amharic,ኢየን መስተዋቱን ማስተካከል ሲኖርበት ክሬግ ግን አላደረገም. ምክንያቱም _ ከመኪናው ባለቤት ጋር ተመሳሳይ ቁመት ነበረው.,ኢየን,ክሬግ,2,winogrande_tight
3ZG552ORAM2T6G7V1E3PMORI97LV27-1,Amharic,ዊልያም ከኤሪክ የበለጠ አደገኛ በሆነ የከተማ ክፍል ውስጥ ይኖር ነበር. ስለዚህ _ ውሻውን እንደ ጠባቂ ውሻ አሰልጥኗል.,ዊልያም,ኤሪክ,1,winogrande_tight
3MD8CKRQZ11GDUNTJDG7C6C4JUVRJA-1,Amharic,ጄኒፈር ድስቱን ለሳራ መለሰች. ምክንያቱም _ ለፖትሉክ ፓርቲ ተውሳው ነበር.,ጄኒፈር,ሳራ,1,winogrande_tight
3MD8CKRQZ11GDUNTJDG7C6C4JUVRJA-2,Amharic,ጄኒፈር ድስቱን ለሳራ መለሰች. ምክንያቱም _ ለፖትሉክ ፓርቲ አውሳት ነበር.,ጄኒፈር,ሳራ,2,winogrande_tight
3BO3NEOQM0FDPDIZFMXLDHKMDSKAIX-1,Amharic,ዶክተሩ ለኒል ሳይሆን ለኬቨን ብዙ ጊዜ የአካል ብቃት እንቅስቃሴ እንዲያደርግ ነገረው. ምክኒያቱም _ ሁሌም ሰነፍ እና ተነሳሽነት የሌለው ነበር.,ኬቨን,ኒል,1,winogrande_tight
3BO3NEOQM0FDPDIZFMXLDHKMDSKAIX-2,Amharic,ዶክተሩ ለኒል ሳይሆን ለኬቨን ብዙ ጊዜ የአካል ብቃት እንቅስቃሴ እንዲያደርግ ነገረው. ምክኒያቱም _ ሁሌም ጎበዝ እና ተነሳሽነት ያለው ነበር.,ኬቨን,ኒል,2,winogrande_tight
3AJA9FLWSCW8L4Z7Q2JDRIVDA8XIFI-1,Amharic,ራያን በፈተናው ላይ ካልኩሌተር መጠቀም ነበረበት. ነገር ግን ማይክል ይህን አላደረገም. ምክንያቱም _ በሂሳብ በጣም ሰነፍ ነበር.,ራያን,ማይክል,1,winogrande_tight
3OQQD2WO8KKSZHILQ5UBI7UO0NF3I3-1,Amharic,ክሪስቲን የሌሊቱን ውድድር ከላውራ ተቀበለች. ምክንያቱም _ የተሻለ የማሸነፍ እድል ነበራት.,ክሪስቲን,ላውራ,1,winogrande_tight
335HHSX8CD3BRPARTE6236RD3ZXDH7-2,Amharic,ቪክቶሪያ ኤሌናን ለጉዟቸው በማላይኛ እንዴት እንደምትቆጥር አስተምራታለች. ምክንያቱም _ የደሴቲቱ ጎብኚ ነበረች.,ቪክቶሪያ,ኤሌና,2,winogrande_tight
37VE3DA4YUFICSC7FIFW8G3DVZFHBZ-1,Amharic,ቤቲ ኬይላን በተመደበችበት የእለት ተእለት የመተንተን ተግባር ረድታለች. እና _ ራሷ እርዳታ ጠይቃለች.,ቤቲ,ኬይላ,1,winogrande_tight
37J05LC5AXH7IV5HHE9NFJ7SBCVJDD-2,Amharic,መደብሩ ለማይክልን የውሸት ስልክ ሲሸጥ ለኤሪክ ግን አልሸጠም _ አሁንም መደወል ይችላል.,ማይክል,ኤሪክ,2,winogrande_tight
3B9XR6P1WETE3Y7X3IIHKTJSD63BJH-1,Amharic,"ላውራ ያገኘችው ውሻ ከኤሚ ውሻ የበለጠ ቆሻሻ ነበር, ስለዚ የ _ ውሻ በመንገድ ላይ ይኖር  ነበር.",ላውራ,ኤሚ,1,winogrande_tight
3FW4EL5A3LMK9P9TD4JEKJU7C8V227-1,Amharic,አምቡላንሱ ኔልሰንን ሳያሳፍር  ከሪያን ጋር ወደ ሆስፒታል ሄደ ምክንያቱም _ ወደዚያ በመኪና ሄዷል.,ኔልሰን,ሪያን,1,winogrande_tight
3LN3BXKGC29BUOEEA15A2SS6LH4WGT-1,Amharic,_ የተሻለ አንባቢ ስለነበረች ካትሪና መጽሐፉን ለማንበብ ከሲንቲያ ያነሰ ጊዜ ወስዳለች.,ካትሪና,ሲንቲያ,1,winogrande_tight
3ZCC2DXSD720BVV7ZAX42RWH60JYYV-1,Amharic,ለሎጋን ሳይሆን ለማቲው ዮጋን መለማመዱ ቀላል ነበር. ምክንያቱም _ አእምሮውን እና አካሉን ማሻሻል ይፈልጋል.,ማቲው,ሎጋን,1,winogrande_tight
34HEO7RUG6SQICLI59RUR9LD0O3RAI-1,Amharic,ፓትሪሺያ ለሁለተኛ ቃለ መጠይቅ ተጠርታ ነበር. ግን ቪክቶሪያ አልተጠራችም. ምክንያቱም _ ምርመራውን አልፋለች.,ፓትሪሺያ,ቪክቶሪያ,1,winogrande_tight
34HEO7RUG6SQICLI59RUR9LD0O3RAI-2,Amharic,ፓትሪሺያ ለሁለተኛ ቃለ መጠይቅ ተጠርታ ነበር. ግን ቪክቶሪያ አልተጠራችም. ምክንያቱም _ ምርመራውን አላለፈችም.,ፓትሪሺያ,ቪክቶሪያ,2,winogrande_tight
3I7KR83SNABQQPYINJ4XU2OF4VC9KG-2,Amharic,"ማይክል በዮጋ በጣም የተረጋጋ ሰው ነበር ነገር ግን ጄፍሪ በጣም ግንፍልተኛ ነበር, ስለዚ_ የዮጋ ትምህርት ለመማር ወሰነ.",ማይክል,ጄፍሪ,2,winogrande_tight
33NKDW9FFXGY8N4SYMTDMMXP168CXW-1,Amharic,ወደ ምግብ ቤት መሄድ ፓትሪሺያ ብዙ ጊዜ የምታደርገው ነገር ነው ካሪ ግን አለፍ በላ ወደ አንድ ትሄዳለች  ምክንያቱም _ በጣም ሰነፍ ምግብ አዘጋጅ ነች.,ፓትሪሺያ,ካሪ,1,winogrande_tight
33NKDW9FFXGY8N4SYMTDMMXP168CXW-2,Amharic,ወደ ምግብ ቤት መሄድ ፓትሪሺያ ብዙ ጊዜ የምታደርገው ነገር ነው ካሪ ግን አለፍ በላ ወደ አንድ ትሄዳለች  ምክንያቱም _ በጣም ጎበዝ ምግብ አዘጋጅ ነች.,ፓትሪሺያ,ካሪ,2,winogrande_tight
3LAZVA75NIPYGWYY02HBRWXADEOO2Y-1,Amharic,ጄሲካ ከራቸል ይልቅ ለከንቱ ነገሮች ብዙ ገንዘብ ታጠፋለች. ምክንያቱም _ የበለጠ ብዙ ገቢ ስላላት ነው.,ጄሲካ,ራቸል,1,winogrande_tight
3O0M2G5VC605CN9F2RHHNLZJ7AM94S-1,Amharic,ሹካውን እና ቢላዋውን በተገቢው መንገድ እንድትጠቀም ኤሪን ለማሪያ አሳየቻት _ በሥነ ምግባር ትምህርት ቤት እንደተከታተለቹ.,ኤሪን,ማሪያ,1,winogrande_tight
3TKXBROM5T8OQ6L39SAY6GN53GBIJK-2,Amharic,ኢየን በካርኒቫል ውድድር ላይ ኬኔትን አሳ አሸነፈው ስለዚ  _ ከረጢት ውስጥ ከተተው እና ወደ ቤት ላከው.,ኢየን,ኬኔት,2,winogrande_tight
3Y3N5A7N4G70HE6TG79T8W9AXP7YM5-1,Amharic,ታንያ ስትደውል የስልክ መስመሩ በክሪስቲን ይስተናገድ ነበር. ምክንያቱም _ በጎ ፍቃደኛ ነበረች.,ክሪስቲን,ታንያ,1,winogrande_tight
3ZVPAMTJWN1RS3YLR9J4NVWGYL5RGN-2,Amharic,ስቲቨን ዴሪክን በወረቀቱ ላይ ምርምር እንዲያደርግ ረድቶታል ምክንያቱም _ የኢንተርኔት ግንኙነት አልነበረውም.,ስቲቨን,ዴሪክ,2,winogrande_tight
3ZVPAMTJWN1RS3YLR9J4NVWGYL5RGN-1,Amharic,ስቲቨን ዴሪክን በወረቀቱ ላይ ምርምር እንዲያደርግ ረድቶታል ምክንያቱም _ የኢንተርኔት ግንኙነት ነበረው.,ስቲቨን,ዴሪክ,1,winogrande_tight
3JMQI2OLFZ331LW2WC1F8QO9KS9NDM-2,Amharic,ሬቤካ ኬይላን መብራቱን እንድታጠፋ ጠየቀቻት. ግን _ መተኛት አልፈለገችም.,ሬቤካ,ኬይላ,2,winogrande_tight
3YOAVL4CA2VZC3QZQNNGS7PKA4X4ZE-2,Amharic,ዴኒስ ለጆሴፍ በገንዳ ማጣሪያ ውስጥ ያለውን ማጣሪያ እየቀየረ ነው. ምክንያቱም _  ሰነፍ ነው.,ዴኒስ,ጆሴፍ,2,winogrande_tight
3XAOZ9UYR1596CSPG9L13G6EUIO1QV-1,Amharic,ሃንተር ለጀስቲን የይገባኛል ደብዳቤ ከላከለት በኋላ ምላሽ እንዲሰጥበት ሁለት ሳምንታት ሰጠው. ከዛ በኋላ _ ፍርድ ቤት ላይ ይከሰዋል.,ሃንተር,ጀስቲን,1,winogrande_tight
3IKMEYR0LY9UKUCQM81ICD49MRFK2N-1,Amharic,ጄሰን እሱ እና ቤንጃሚንን እንደ ጓደኛ ስለሚቆጥራቸው _ በግንኙነታቸው ላይ ብዙ ጥረት ያደርጋል.,ጄሰን,ቤንጃሚን,1,winogrande_tight
3IKMEYR0LY9UKUCQM81ICD49MRFK2N-2,Amharic,ጄሰን እሱ እና ቤንጃሚንን እንደ ጓደኛ ቢቆጥራቸውም _ በግንኙነታቸው ላይ ትንሽ ጥረት ያደርጋል.,ጄሰን,ቤንጃሚን,2,winogrande_tight
308KJXFUJR43YRYA9YWPROMVTP1ATG-1,Amharic,"ራንዲ ምግቡ ላይ ትንሽ ትኩስ ሾርባ ብቻ ጨምሯል,በተለይ ከአዳም ጋር ሲወዳደር, ምክኒያቱም _ ለቅመም የበለጠ ስሜታዊ ነበር.",ራንዲ,አዳም,1,winogrande_tight
30EV7DWJTX9DM0K8DPECBY0X12L6Y1-1,Amharic,በረዶው በጣም ስለወረደ ማይክል የኬቨንን የመኪና መንገድ መጥረግ ነበረበት ምክንያቱ_ ጎረቤቶቹን ለመንከባከብ ስለተስማማ.,ማይክል,ኬቨን,1,winogrande_tight
30EV7DWJTX9DM0K8DPECBY0X12L6Y1-2,Amharic,በረዶው በጣም ስለወረደ ማይክል የኬቨንን የመኪና መንገድ መጥረግ ነበረበት ምክንያቱ_ የጎረቤቶቹን እርዳታ አስፈልጎት ነበር.,ማይክል,ኬቨን,2,winogrande_tight
3FJ2RVH25Z4V99USYDYTU62LNVL29I-1,Amharic,_ ለግራፊቲ የሚረጭ ቀለም በእጇ ላይ ስለነበረ ፖሊስ ማሪያን አስሮ ሲንቲያን እንድትሄድ ፈቀደ. ,ማሪያ,ሲንቲያ,1,winogrande_tight
3FJ2RVH25Z4V99USYDYTU62LNVL29I-2,Amharic,_ ለግራፊቲ የሚረጭ ቀለም በእጇ ላይ ስላልነበረ ፖሊስ ማሪያን አስሮ ሲንቲያን እንድትሄድ ፈቀደ. ,ማሪያ,ሲንቲያ,2,winogrande_tight
3P0I4CQYV0LZM1VCYKII7117AP9WOY-1,Amharic,ሃንተር የሚሄድበት ተሽከርካሪ ገዝቷል. ግን ዴኒስ ይህን አላደረገም. ምክንያቱም _ ለመስራት ብዙ ርቀት መሄድ ነበረበት.,ሃንተር,ዴኒስ,1,winogrande_tight
3GMLHYZ0LEVJUMB2P90FZ6Q4AE9UYY-2,Amharic,ጄፍሪ ህመሙን ለማከም ዶክተር ጋር ሲሄድ ሮበርት ግን ቀረ. ስለዚህም _ የበለጠ ታመመ.,ጄፍሪ,ሮበርት,2,winogrande_tight
3VDVA3ILIFTITNYBDDGP922COVF1G0-1,Amharic,"ለመኪናዋ የተወሰነ ነዳጅ መበደር ትችል እንደሆነ ማሪያ ሲንቲያን ጠየቀቻት, _ የነዳጅ እጥረት ነበረባት.",ማሪያ,ሲንቲያ,1,winogrande_tight
33IXYHIZB5GC45L96OEFMK3WESUE2X-1,Amharic,​የ​_ ተሽከርካሪ ትንሽ ስለነበር በአደጋው ጊዜ የኔልሰን መኪና ከጀስቲን የበለጠ ጉዳት ደርሶበታል.,ኔልሰን,ጀስቲን,1,winogrande_tight
33IXYHIZB5GC45L96OEFMK3WESUE2X-2,Amharic,​የ​_ ተሽከርካሪ ትልቅ ስለነበር በአደጋው ጊዜ የኔልሰን መኪና ከጀስቲን የበለጠ ጉዳት ደርሶበታል.,ኔልሰን,ጀስቲን,2,winogrande_tight
3G9UA71JVVSR1M47Q161FRXWP1S7J8-2,Amharic,ሞኒካ አዲስ የቤት ዕቃ ለመግዛት እየፈለገች ነው. ካሪ የተወሰነውን ገዝታለች. ስለዚህ _ የግዢዋን መዳረሻ መገመት ጀምራለች.,ሞኒካ,ካሪ,2,winogrande_tight
3S37Y8CWI8YGOJMNV2R9157U0RKW49-2,Amharic,_ የአፕል ስልክ ስለነበረው ጉግል ፕለይን በአንድሮይድ ላይ እንዴት እንደሚያገኝ አሮን  ለዶናልድ አሳይቷል.,አሮን,ዶናልድ,2,winogrande_tight
3OLZC0DJ8LTCBQK4AF0H12M7RLJVIV-2,Amharic,_ ሃብታም ወይም ለጋስ ወላጆች ስላልነበሯት ካትሪና ከፊሊሺያ የበለጠ ተበላሽታለች.,ካትሪና,ፊሊሺያ,2,winogrande_tight
3OLZC0DJ8LTCBQK4AF0H12M7RLJVIV-1,Amharic,_ ሃብታም ወይም ለጋስ ወላጆች ስላልነበሯት ካትሪና ከፊሊሺያ የበለጠ ተበላሽታለች.,ካትሪና,ፊሊሺያ,1,winogrande_tight
3YGYP13643NCWKEEYB8Z5DTMUEBRNT-1,Amharic,_ ስለሰለቸች ለሁሉም ነገር እንደ ማጽጃ መፍትሄ ሆምጣጤን መሆኑን ሞኒካ ስትገልጽ ሳራ ዓይኖቿን ገላምጣለች.,ሳራ,ሞኒካ,1,winogrande_tight
3XAOZ9UYRZPUCNTIWB91BII55PG1QR-1,Amharic,ኔልሰን ሁል ጊዜ ከኒይል በስተቀር ከሌሎች ጋር ጥሩ ወዳጅነት ነበረው. ምክንያቱም _ ሁልጊዜ በጣም ጨዋ ነበር.,ኔልሰን,ኒይል,1,winogrande_tight
3V0TR1NRVA0JH6JKUXVHJGA385SA4H-1,Amharic,"ዴሪክ በሰው ሀብት ውስጥ መሥራት የምር ይወድ ነበር እና ዊልያም በተመሳሳይ ኩባንያ ውስጥ መሥራት ፈልጎ ነበር, እና ከዛ የተነሳ _ የስራ እድል አቀረበለት.",ዴሪክ,ዊልያም,1,winogrande_tight
3V0TR1NRVA0JH6JKUXVHJGA385SA4H-2,Amharic,"ዴሪክ በሰው ሀብት ውስጥ መሥራት የምር ይወድ ነበር እና ዊልያም በተመሳሳይ ኩባንያ ውስጥ መሥራት ፈልጎ ነበር, እና ከዛ የተነሳ _ የስራ ዕድሉን ተቀበለ.",ዴሪክ,ዊልያም,2,winogrande_tight
3KVQ0UJWPXJYK2QN97AJ6XD80R65WM-1,Amharic,ጄኒፈር በግንኙነት ውስጥ የፍቅር ጓደኝነት ለመመሥረት ትፈልጋለች. ኤሌና ግን አትፈልግም. ምክኒያቱም _ የፍቅር ቀልዶችን ማየት ስለምትወድ ነበር.,ጄኒፈር,ኤሌና,1,winogrande_tight
3SCKNODZ0XENKCVS5ZYT8YEDYG97NE-1,Amharic,"አዳም ውሾችን ይወድ ነበር ጄሰን ግን ይፈራ ነበር, ስለዚህ _ ብቻ ፑድልን ነካው.",አዳም,ጄሰን,1,winogrande_tight
3VQTAXTYN3JNHEIRFHMVRVS3P2SUBE-2,Amharic,ኤሌና ፈረሱን ወደ ሲንቲያ በረት አመጣች. ይህም _ እንስሳውን መግዛት እንድትችል ነበር.,ኤሌና,ሲንቲያ,2,winogrande_tight
3VQTAXTYN3JNHEIRFHMVRVS3P2SUBE-1,Amharic,ኤሌና ፈረሱን ወደ ሲንቲያ በረት አመጣች. ይህም _ እንስሳውን መሸጥ እንድትችል ነበር.,ኤሌና,ሲንቲያ,1,winogrande_tight
3N7PQ0KLI5N1PNHSAOSK5U8OFLEE3H-2,Amharic,ብሬት መታሸት ፈልጎ ነበር. ኬኔት ግን አልፈለገም. ይህ የሆነበት ምክንያት _ እፎይታ ስሜት ስለነበርው ነው.,ብሬት,ኬኔት,2,winogrande_tight
37OPIVELUU1DTI7F94F0D5J7DG2AH3-2,Amharic,ኬቨን ስለ ኤሪክ ኢንፌክሽን ተጨንቆ ነበር. ስለዚህ _ ወደ ድንገተኛ ክሊኒክ ለመሄድ ወሰነ.,ኬቨን,ኤሪክ,2,winogrande_tight
3PA41K45VPI2HM6C5CNL4L7HTHIP7O-1,Amharic,ወፏ በሜሪ የቸኮለ አመጣጥ ደንግጣ ጄኒፈር ስትመጣ ፀጥ አለች. ይህም የሆነው _ ስላስፈራቻት ነው.,ሜሪ,ጄኒፈር,1,winogrande_tight
3A520CCNWPEG3XFK31JUK0A2E8KAEP-1,Amharic,ራያን በሁለተኛ ደረጃ ትምህርት ቤት ሁል ጊዜ ከዶናልድ ይዘገይ ነበር. ምክንያቱም _ በምርመራ የመማር እክል ነበረበት.,ራያን,ዶናልድ,1,winogrande_tight
3O2Y2UIUCS8ELOO2A3GPWWYZXVBFKX-2,Amharic,_  ለስላሳ የቆዳ ሎሽን ስለተጠቀመ ሃንተር ሳይሆን ክሬግ የቆዳ ችግር ነበረበት.,ክሬግ,ሃንተር,2,winogrande_tight
3O2Y2UIUCS8ELOO2A3GPWWYZXVBFKX-1,Amharic,_  የሚያቃጥል የቆዳ ሎሽን ስለተጠቀመ ሃንተር ሳይሆን ክሬግ የቆዳ ችግር ነበረበት.,ክሬግ,ሃንተር,1,winogrande_tight
338GLSUI439XFI23VEDRVK10J6YSFJ-1,Amharic,ካሪ ከላውራ በተለየ መልኩ በቡና ውስጥ ስኳር ማስገባት ትወዳለች. ምክንያቱም _ ቡናው የተሻለ ጣዕም አለው ብሎ ስለሚያስብ ነው.,ካሪ,ላውራ,1,winogrande_tight
3YKP7CX6G2DLJ36V29TKH3EJHST7BP-2,Amharic,ብሬት በክብደት መቀነስ ላይ በንቃት ተሰማርቷል. ቤንጃሚን ክብደት ለመጨመር እየሞከረ ነበር. ስለዚህ _ የካሎሪ አወሳሰዱን ከፍ አድርጓል.,ብሬት,ቤንጃሚን,2,winogrande_tight
3CZH926SICCM7J0WA2X3FZ0UTLAE42-2,Amharic,ሞኒካ ከሳራ በተለየ መልኩ ብድሯን ለመክፈል ተቸግራ ነበር. ምክንያቱም _ አልፎ አልፎ ቁማርተኛ ነበረች.,ሞኒካ,ሳራ,2,winogrande_tight
3GKAWYFRAR7IYV7MWPQ74DHCDGUPDY-2,Amharic,ኬቨን ደም ከኢያን ክንድ ቀዳ. ምክንያቱም _ አንዳንድ ምርመራዎችን ለመደረግ እየሰጠ ነበር.,ኬቨን,ኢያን,2,winogrande_tight
3DFYDSXB2YE8TMFAN7BCHHZPSTQJU1-2,Amharic,ቤቲ ሴሎ መጫወትን በደንብ ተምራለች. ሆኖም ኤሪን ይህን አልተማረችም. ምክንያቱም _ በጣም ትዕግስት የላትም.,ቤቲ,ኤሪን,2,winogrande_tight
3ZXV7Q5FJD2W2QCEIQZR8DLRSM2FCK-2,Amharic,ቤቲ ለእራት ከምትበላው በላይ ኤሪን ትበላ ነበር. ምክንያቱም _ ትልቅ ምሳ በልታ ነበር.,ኤሪን,ቤቲ,2,winogrande_tight
3ZXV7Q5FJD2W2QCEIQZR8DLRSM2FCK-1,Amharic,ቤቲ ለእራት ከምትበላው በላይ ኤሪን ትበላ ነበር. ምክንያቱም _ ምሳ አልበላችም.,ኤሪን,ቤቲ,1,winogrande_tight
3VIVIU06FMQTL3QVWNZQE63U0EWIMY-2,Amharic,ክርስቲን የሜካፕ መማሪያዎችን እየተመለከተች ነበር. ኤሚ ግን አታይም. ምክኒያቱም _ ብላሽ በትክክል እንዴት ማድረግ እንዳለባት ለመርሳት ስለፈለገች ነው.,ክርስቲን,ኤሚ,2,winogrande_tight
3GITHABACYJGYBYMZNHYC7X5N3M2NY-2,Amharic,ኤሪን በአሥራዎቹ ዕድሜ ውስጥ የሚገኝ ልጅ ሲኖራት ፓትሪሺያ ጨቅላ ልጆች አሏት. ምክንያቱም _ ቆይታ እናት ሆናለች.,ኤሪን,ፓትሪሺያ,2,winogrande_tight
3GITHABACYJGYBYMZNHYC7X5N3M2NY-1,Amharic,ኤሪን በአሥራዎቹ ዕድሜ ውስጥ የሚገኝ ልጅ ሲኖራት ፓትሪሺያ ጨቅላ ልጆች አሏት. ምክንያቱም _ ቀድማ እናት ሆናለች.,ኤሪን,ፓትሪሺያ,1,winogrande_tight
33TGB4G0LPFFU463K8O3BWXTPPHXT3-1,Amharic,_ በእሷ ዘንድ ተቀባይነት እንድታገኝ ከኤሚሊ ጋር ስታወራ ኬይላ በጣም ጨዋ ነበረች.,ኬይላ,ኤሚሊ,1,winogrande_tight
3TUOHPJXYHV7MLAXFDTEYG4SY4RWXV-2,Amharic,ኤሪን ማርቲኒ አዘዘች ታንያ የቶኒክ ውሃ ከሎሚ ጋር ብቻ አዘዘች. ምክንያቱም _ ነፍሰ ጡር ነበረች.,ኤሪን,ታንያ,2,winogrande_tight
36QZ6V158BR1SPY0A1KQ9IQCN37USD-2,Amharic,ዶናልድ ከቤንጃሚን በተለየ መልኩ ጆሮው ላይ የመስማት ችግር አለበት. ምክንያቱም _ ጸጥ ባለ ቦታ ውስጥ ሰርቷል.,ዶናልድ,ቤንጃሚን,2,winogrande_tight
3ZURAPD28A1CFN2G2TA7RH20OPW1F1-1,Amharic,ኒል ከጄፍሪ በተለየ በትምህርት ቤት በጣም ተወዳጅ ልጅ ነበር. ምክንያቱም _ በጣም ተግባቢ ነበር.,ኒል,ጄፍሪ,1,winogrande_tight
3HEM8MA6H9AXTFCKHDKRCE033MZQPQ-2,Amharic,ቤቲ የሜጋን አሻንጉሊት ለመጠገን ሙጫ ተጠቀመች. ምክንያቱም _ ማጣበቂያ ለመጠቀም በጣም ትንሽ ነበረች.,ቤቲ,ሜጋን,2,winogrande_tight
3HEADTGN2PQAA0OGG4IQNWZQLXXRVA-2,Amharic,ክሬግ ሳይሆን ጄሰን ኩባንያው በአሁኑ ጊዜ እየቀጠሩ እንደሆነ ጠየቀው. ምክንያቱም _ ሥራ ነበረው.,ጄሰን,ክሬግ,2,winogrande_tight
37Y5RYYI0RJT9TSVF6VDTPPFGGHXSO-2,Amharic,በቴሌቭዥን ላይ ያለው ጨዋታ ለኢያን በጣም አስፈላጊ ነበር. ለዴኒስ ግን አልነበረም. ምክንያቱም _ሙዚቃ ይወድ ነበር.,ኢያን,ዴኒስ,2,winogrande_tight
3IV1AEQ4DTRAVP8XK4A7LPHZTCS8JK-2,Amharic,የሁለተኛ ደረጃ ትምህርታቸው ዳንስ ላይ ናታሊ ለዝግታ ዳንስ ወለሉ ላይ ቀረች. ማሪያ በዚህ ወቅት ምግብ እየበላች ነበር. ምክንያቱም _ ከፍቅረኛዋ ጋር ተለያይታልች.,ናታሊ,ማሪያ,2,winogrande_tight
