id,language,sentence,option1,option2,answer,source_dataset
winogrande_xl/validation_368,English,"Cynthia had a much harder life than Amy, so when _ said life was good, it was an unusual sentiment.",Cynthia,Amy,1,winogrande_tight
winogrande_xl/validation_369,English,The courage of Ian was a lot stronger than Michael because _ had been through a lot in life.,Ian,Michael,1,winogrande_tight
winogrande_xl/validation_370,English,"Lawrence dealt the cards to Joseph at the blackjack table, because _ was a professional player.",Lawrence,Joseph,2,winogrande_tight
winogrande_xl/validation_371,English,"Samantha strictly followed their diet while Sarah ate what they felt like, and _ ate chicken and broccoli all week.",Samantha,Sarah,1,winogrande_tight
winogrande_xl/validation_372,English,It seemed more likely that Brett would wear a fedora rather than Justin because _ was known to dress stylishly.,Brett,Justin,1,winogrande_tight
winogrande_xl/validation_373,English,It seemed more likely that Brett would wear a fedora rather than Justin because _ did not often dress stylishly.,Brett,Justin,2,winogrande_tight
winogrande_xl/validation_374,English,William did not mind if it took them a while to prepare a meal but Adam did because _ was very meticulous.,William,Adam,1,winogrande_tight
winogrande_xl/validation_375,English,Kevin ate large amounts of food but not Adam. _ didn't have to get checked to see if they had a tapeworm.,Kevin,Adam,2,winogrande_tight
winogrande_xl/validation_376,English,The computer of Victoria ran faster than that of Carrie because _ downloaded less files.,Victoria,Carrie,1,winogrande_tight
winogrande_xl/validation_377,English,The computer of Victoria ran slower than that of Carrie because _ downloaded less files.,Victoria,Carrie,2,winogrande_tight
winogrande_xl/validation_378,English,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was flexible.,Elena,Amy,1,winogrande_tight
winogrande_xl/validation_379,English,Elena enjoyed yoga classes while Amy preferred other forms of exercise; this was because _ was inflexible.,Elena,Amy,2,winogrande_tight
winogrande_xl/validation_380,English,"The cake that Lawrence tried to bake for Ryan didn't rise, and _ felt forgiving abut it.",Lawrence,Ryan,2,winogrande_tight
winogrande_xl/validation_381,English,Natalie took a longer time to take a bath than Jennifer because _ liked relaxing in the tub.,Natalie,Jennifer,1,winogrande_tight
winogrande_xl/validation_382,English,Emily said that Victoria's hijab was silly and old fashioned. _ heard some very offensive things.,Emily,Victoria,2,winogrande_tight
winogrande_xl/validation_383,English,Emily said that Victoria's hijab was silly and old fashioned. _ said some very offensive things.,Emily,Victoria,1,winogrande_tight
winogrande_xl/validation_384,English,It is likely that Donald but not Jason would get the job promotion because _ never stayed late and never did extra work.,Donald,Jason,2,winogrande_tight
winogrande_xl/validation_385,English,"There are lots of pills in the home of Neil, but none in the house of Logan, so _ must be healthy.",Neil,Logan,2,winogrande_tight
winogrande_xl/validation_386,English,Carrie asked Betty where the children were on the playground because _ could not see them.,Carrie,Betty,1,winogrande_tight
winogrande_xl/validation_387,English,Samantha had to get car insurance and Jessica did not because _ just got a new car.,Samantha,Jessica,1,winogrande_tight
winogrande_xl/validation_388,English,The stain was lighter on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Jason,Donald,2,winogrande_tight
winogrande_xl/validation_389,English,The stain was darker on Jason's shirt than Donald's because _ spilled red wine and not white wine.,Jason,Donald,1,winogrande_tight
winogrande_xl/validation_390,English,Ian needed to adjust the mirror and Craig did not because _ was shorter than the owner of the car.,Ian,Craig,1,winogrande_tight
winogrande_xl/validation_391,English,Ian needed to adjust the mirror and Craig did not because _ was the same height as the owner of the car.,Ian,Craig,2,winogrande_tight
winogrande_xl/validation_392,English,"William lived in a rougher part of town than Eric, so _ trained their dog as a guard dog.",William,Eric,1,winogrande_tight
winogrande_xl/validation_393,English,Jennifer returned the pan to Sarah because _ had borrowed it from her for the potluck party.,Jennifer,Sarah,1,winogrande_tight
winogrande_xl/validation_394,English,Jennifer returned the pan to Sarah because _ had loaned it to her for the potluck party.,Jennifer,Sarah,2,winogrande_tight
winogrande_xl/validation_395,English,The doctor told Kevin to exercise more often but not Neil. _ had always been lazy and unmotivated.,Kevin,Neil,1,winogrande_tight
winogrande_xl/validation_396,English,The doctor told Kevin to exercise more often but not Neil. _ had always been active and self-motivated.,Kevin,Neil,2,winogrande_tight
winogrande_xl/validation_397,English,Ryan had to use a calculator on the test but Michael didn't because _ was very bad at math.,Ryan,Michael,1,winogrande_tight
winogrande_xl/validation_398,English,"Christine accepted the over night challenge from Laura, because _ had a better chance of winning.",Christine,Laura,1,winogrande_tight
winogrande_xl/validation_399,English,"Victoria taught Elena how to count in Malay for their trip, because _ was a visitor of the island.",Victoria,Elena,2,winogrande_tight
winogrande_xl/validation_400,English,Betty assisted Kayla with the daily analysis task they were assigned and then _ ask for help herself.,Betty,Kayla,1,winogrande_tight
winogrande_xl/validation_401,English,The store sold Michael a fake phone but not Eric so _ could still make a call.,Michael,Eric,2,winogrande_tight
winogrande_xl/validation_402,English,"The dog that Laura found was dirtier than Amy's dog, since _ dog lived in the street.",Laura,Amy,1,winogrande_tight
winogrande_xl/validation_403,English,The ambulance went to the hospital without Nelson inside but with Ryan because _ drove there in a car.,Nelson,Ryan,1,winogrande_tight
winogrande_xl/validation_404,English,It took a less time for Katrina to read the book than Cynthia since _ was a better reader.,Katrina,Cynthia,1,winogrande_tight
winogrande_xl/validation_405,English,It was easy for Matthew but not Logan to practice yoga because _ wanted to improve their mind and body.,Matthew,Logan,1,winogrande_tight
winogrande_xl/validation_406,English,"Patricia was called back for a second interview but not Victoria, as _ had passed the background check.",Patricia,Victoria,1,winogrande_tight
winogrande_xl/validation_407,English,"Patricia was called back for a second interview but not Victoria, as _ had failed the background check.",Patricia,Victoria,2,winogrande_tight
winogrande_xl/validation_408,English,"Michael was a very calm person with yoga but Jeffrey was hyper so, _ decided to take a yoga class.",Michael,Jeffrey,2,winogrande_tight
winogrande_xl/validation_409,English,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very bad cook.,Patricia,Carrie,1,winogrande_tight
winogrande_xl/validation_410,English,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very good cook.,Patricia,Carrie,2,winogrande_tight
winogrande_xl/validation_411,English,Jessica spends a lot more money on frivolous things than Rachel because _ has more disposable income.,Jessica,Rachel,1,winogrande_tight
winogrande_xl/validation_412,English,Erin showed Maria to use the fork and knife in a proper manner as _ attended etiquette school.,Erin,Maria,1,winogrande_tight
winogrande_xl/validation_413,English,Ian won a fish from Kenneth at the carnival so _ bagged it up and sent it home.,Ian,Kenneth,2,winogrande_tight
winogrande_xl/validation_414,English,The hotline was staffed by Christine when Tanya called in because _ was a volunteer.,Christine,Tanya,1,winogrande_tight
winogrande_xl/validation_415,English,Steven helped Derrick do research on the paper because _ did not have access to the internet.,Steven,Derrick,2,winogrande_tight
winogrande_xl/validation_416,English,Steven helped Derrick do research on the paper because _ had access to the internet.,Steven,Derrick,1,winogrande_tight
winogrande_xl/validation_417,English,Rebecca asked Kayla to turn the lights out but _ did not want to go to sleep.,Rebecca,Kayla,2,winogrande_tight
winogrande_xl/validation_418,English,"Dennis is changing the sand in a pool filter for Joseph, because _ is a bit lazy.",Dennis,Joseph,2,winogrande_tight
winogrande_xl/validation_419,English,Hunter gave Justin two weeks to respond after sending him a demand letter. .After that _ will sue him in the court.,Hunter,Justin,1,winogrande_tight
winogrande_xl/validation_420,English,Jason considers he and Benjamin to be friends so _ puts a lot of effort into their relationship.,Jason,Benjamin,1,winogrande_tight
winogrande_xl/validation_421,English,Jason considers he and Benjamin to be friends even though _ puts little effort into their relationship.,Jason,Benjamin,2,winogrande_tight
winogrande_xl/validation_422,English,"Randy only ever added a little bit of hot sauce to his food, especially compared to Adam, as _ was much more sensitive to spice.",Randy,Adam,1,winogrande_tight
winogrande_xl/validation_423,English,The snow came down so much that Michael had to go plow Kevins driveway because _ agreed to take care of his neighbors.,Michael,Kevin,1,winogrande_tight
winogrande_xl/validation_424,English,The snow came down so much that Michael had to go plow Kevins driveway because _ needed the help of his neighbors.,Michael,Kevin,2,winogrande_tight
winogrande_xl/validation_425,English,Police arrested Maria but let Cynthia go as _ had some paint on their hand from the spray paint used for graffiti.,Maria,Cynthia,1,winogrande_tight
winogrande_xl/validation_426,English,Police arrested Maria but let Cynthia go as _ had no paint on their hand from the spray paint used for graffiti.,Maria,Cynthia,2,winogrande_tight
winogrande_xl/validation_427,English,Hunter bought a vehicle to commute in but not Dennis because _ had a driving distance to work.,Hunter,Dennis,1,winogrande_tight
winogrande_xl/validation_428,English,Jeffrey went to the doctor to treat their ailments but not Robert so _ became sicker.,Jeffrey,Robert,2,winogrande_tight
winogrande_xl/validation_429,English,"Maria asked Cynthia if she could borrow some fuel for her car, as _ had a shortage of it.",Maria,Cynthia,1,winogrande_tight
winogrande_xl/validation_430,English,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was smaller.",Nelson,Justin,1,winogrande_tight
winogrande_xl/validation_431,English,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was bigger.",Nelson,Justin,2,winogrande_tight
winogrande_xl/validation_432,English,"Monica is looking to buy some new furniture and Carrie just bought some, so _ is starting to anticipate their purchase arrival.",Monica,Carrie,2,winogrande_tight
winogrande_xl/validation_433,English,Aaron showed Donald how to use google play on an android because _ owned an apple phone.,Aaron,Donald,2,winogrande_tight
winogrande_xl/validation_434,English,Katrina turned out to be much more spoiled than Felicia because _ did not have wealthy or generous parents.,Katrina,Felicia,2,winogrande_tight
winogrande_xl/validation_435,English,Katrina turned out to be much more spoiled than Felicia because _ had wealthy and generous parents.,Katrina,Felicia,1,winogrande_tight
winogrande_xl/validation_436,English,Sarah rolls her eyes as Monica extolls the virtues of vinegar as a cleaning solution for everything since _ is bored.,Sarah,Monica,1,winogrande_tight
winogrande_xl/validation_437,English,Nelson always had the best friendships except with Neil since _ was always so polite.,Nelson,Neil,1,winogrande_tight
winogrande_xl/validation_438,English,"Derrick really liked working in Human Resources and William wanted to work at the same company, and _ subsequently offered a position.",Derrick,William,1,winogrande_tight
winogrande_xl/validation_439,English,"Derrick really liked working in Human Resources and William wanted to work at the same company, and _ subsequently accepted a position.",Derrick,William,2,winogrande_tight
winogrande_xl/validation_440,English,Jennifer wanted to get romance in a relationship while Elena did not because _ liked to watch romantic comedies.,Jennifer,Elena,1,winogrande_tight
winogrande_xl/validation_441,English,"Adam loved dogs but Jason was afraid of them, so only _ petted the poodle.",Adam,Jason,1,winogrande_tight
winogrande_xl/validation_442,English,"Elena brought the horse to the stables owned by Cynthia, so _ could buy the animal.",Elena,Cynthia,2,winogrande_tight
winogrande_xl/validation_443,English,"Elena brought the horse to the stables owned by Cynthia, so _ could sell the animal.",Elena,Cynthia,1,winogrande_tight
winogrande_xl/validation_444,English,Brett wanted to get a massage but Kenneth did not. This is because _ was feeling relaxed.,Brett,Kenneth,2,winogrande_tight
winogrande_xl/validation_445,English,Kevin was worried about Eric's infections so _ decided to go to an emergency clinic.,Kevin,Eric,2,winogrande_tight
winogrande_xl/validation_446,English,The bird squawked at Mary's rushed approached and quieted when Jennifer came in since _ was threatening.,Mary,Jennifer,1,winogrande_tight
winogrande_xl/validation_447,English,Ryan was always behind Donald in high school because _ had a diagnosed learning disability.,Ryan,Donald,1,winogrande_tight
winogrande_xl/validation_448,English,Craig had problems with dry skin but not Hunter since _ used a soothing skin lotion.,Craig,Hunter,2,winogrande_tight
winogrande_xl/validation_449,English,Craig had problems with dry skin but not Hunter because _ used an irritating skin lotion.,Craig,Hunter,1,winogrande_tight
winogrande_xl/validation_450,English,Carrie loves putting sugar in coffee as opposed to Laura because _ thinks the coffee tastes better.,Carrie,Laura,1,winogrande_tight
winogrande_xl/validation_451,English,"Brett was actively engaged in weight loss whereas Benjamin was trying to gain weight, so _ maximized their caloric intake.",Brett,Benjamin,2,winogrande_tight
winogrande_xl/validation_452,English,Monica had trouble paying off their loan unlike Sarah because _ was an infrequent gambler.,Monica,Sarah,2,winogrande_tight
winogrande_xl/validation_453,English,"Kevin drew the blood from Ian's arm, because _ was giving it to do some tests.",Kevin,Ian,2,winogrande_tight
winogrande_xl/validation_454,English,Betty learned to play the cello well but Erin did not because _ was very impatient.,Betty,Erin,2,winogrande_tight
winogrande_xl/validation_455,English,Erin was eating more than Betty was eating for dinner because _ had a big lunch.,Erin,Betty,2,winogrande_tight
winogrande_xl/validation_456,English,Erin was eating more than Betty was eating for dinner because _ had skipped lunch.,Erin,Betty,1,winogrande_tight
winogrande_xl/validation_457,English,Christine was watching makeup tutorials while Amy was not because _ wanted to forget how to put blush on correctly.,Christine,Amy,2,winogrande_tight
winogrande_xl/validation_458,English,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother later.,Erin,Patricia,2,winogrande_tight
winogrande_xl/validation_459,English,Erin has a teenager whereas Patricia has toddler-age children because _ became a mother first.,Erin,Patricia,1,winogrande_tight
winogrande_xl/validation_460,English,Kayla was very civil when dealing with Emily so that _ would be accepted by her.,Kayla,Emily,1,winogrande_tight
winogrande_xl/validation_461,English,"Erin ordered a martini when Tanya only ordered a tonic water with lemon, because _ was pregnant.",Erin,Tanya,2,winogrande_tight
winogrande_xl/validation_462,English,Donald has a problem with hearing in his ears unlike Benjamin because _ worked in a quiet area.,Donald,Benjamin,2,winogrande_tight
winogrande_xl/validation_463,English,"Neil was a very popular kid in school unlike Jeffrey, because _ was very extroverted.",Neil,Jeffrey,1,winogrande_tight
winogrande_xl/validation_464,English,Betty used glue to fix Megan's toy because _ was too young to use superglue.,Betty,Megan,2,winogrande_tight
winogrande_xl/validation_465,English,Jason but not Craig asked the company if they were currently hiring because _ has a job.,Jason,Craig,2,winogrande_tight
winogrande_xl/validation_466,English,The game on television was very important for Ian but not Dennis because _ was into music instead.,Ian,Dennis,2,winogrande_tight
winogrande_xl/validation_467,English,"At their high school's homecoming dance, Natalie stayed on the floor for the slow dance while Maria got food during it, because _ had broken up with her significant other.",Natalie,Maria,2,winogrande_tight
winogrande_xl/validation_468,English,"At their high school's homecoming dance, Natalie stayed on the floor for the slow dance while Maria got food during it, because _ currently had a significant other.",Natalie,Maria,1,winogrande_tight
winogrande_xl/validation_469,English,Samantha had to use the potty while Felicia used the restroom because _ is a grownup.,Samantha,Felicia,2,winogrande_tight
winogrande_xl/validation_470,English,Erin read a book to Monica because _ was old enough to be able to read.,Erin,Monica,1,winogrande_tight
winogrande_xl/validation_471,English,Tanya read the contract carefully before signing it but Patricia didn't. _ didn't get ripped off by the shady merchant.,Tanya,Patricia,1,winogrande_tight
winogrande_xl/validation_472,English,"Refraining from drinking was easy for Kyle but not Eric, as _ never enjoyed the taste of alcohol.",Kyle,Eric,1,winogrande_tight
winogrande_xl/validation_473,English,Cynthia ate all of the dessert while Sarah did not have any since _ was not trying to lose any weight.,Cynthia,Sarah,1,winogrande_tight
winogrande_xl/validation_474,English,Adam was cold and Michael was hot so _ removed a heavy jacket to withstand the freezing weather.,Adam,Michael,2,winogrande_tight
winogrande_xl/validation_475,English,"Erin was sick of the pests like Amy always cutting out their internet, so _ decided to lay low.",Erin,Amy,2,winogrande_tight
winogrande_xl/validation_476,English,"William wanted to go biking but Aaron wanted to stay home, so _ went out by themselves.",William,Aaron,1,winogrande_tight
winogrande_xl/validation_477,English,Angela loved to wear sun glasses but Jessica didn't. _ bought a fancy new pair of shoes.,Angela,Jessica,2,winogrande_tight
winogrande_xl/validation_478,English,Monica was caught napping in class more often than Katrina because _ stayed up all night.,Monica,Katrina,1,winogrande_tight
winogrande_xl/validation_479,English,Christine had really good grammar but Cynthia didn't have good grammar because _ studied math in college.,Christine,Cynthia,2,winogrande_tight
winogrande_xl/validation_480,English,Jessica was given a sapphire ring by Christine for her birthday because _ really likes sapphires.,Jessica,Christine,1,winogrande_tight
winogrande_xl/validation_481,English,The waist of Joel measured more inches than that of Kevin because _ ate much less.,Joel,Kevin,2,winogrande_tight
winogrande_xl/validation_482,English,The lips on Cynthia were much bigger than Monica because _ got hit with a softball in the mouth.,Cynthia,Monica,1,winogrande_tight
winogrande_xl/validation_483,English,The lips on Cynthia were much smaller than Monica because _ got hit with a softball in the mouth.,Cynthia,Monica,2,winogrande_tight
winogrande_xl/validation_484,English,Mary goes around telling everyone that Christine is too clingy because _ likes  to be touched..,Mary,Christine,2,winogrande_tight
winogrande_xl/validation_485,English,The parakeet flew to Hunter but flew past Samuel because _ had some bird seed in their hand.,Hunter,Samuel,1,winogrande_tight
winogrande_xl/validation_486,English,"Christopher tried to empty all the water from the tank in the yard because Michael had asked him to, but _ wasn't able to get it all out.",Christopher,Michael,1,winogrande_tight
winogrande_xl/validation_487,English,"A very active Randy injured their elbow playing basketball against Lawrence, so _ said sorry.",Randy,Lawrence,2,winogrande_tight
winogrande_xl/validation_488,English,"The apartment that Samantha lived in was a lot smaller than Megan, because _ had a little salary.",Samantha,Megan,1,winogrande_tight
winogrande_xl/validation_489,English,Kevin was not able to run fast compared to William because _ had no broken bones in his body.,Kevin,William,2,winogrande_tight
winogrande_xl/validation_490,English,"Angela thought that Elena talked too slowly, and _ had a hard time being understood when they spoke.",Angela,Elena,2,winogrande_tight
winogrande_xl/validation_491,English,"When other people were smoking, Kayla was more disgusted than Erin because _ had always avoided smoke.",Kayla,Erin,1,winogrande_tight
winogrande_xl/validation_492,English,"Benjamin has a spouse and Kyle is single after being divorced, so _ is celebrating their independence this year.",Benjamin,Kyle,2,winogrande_tight
winogrande_xl/validation_493,English,Christopher taught Hunter to play go fish so that _ had someone to play with.,Christopher,Hunter,1,winogrande_tight
winogrande_xl/validation_494,English,Carrie was helping Patricia diet and exercise at the gym to lose weight because _ used to be overweight.,Carrie,Patricia,1,winogrande_tight
winogrande_xl/validation_495,English,"Michael made pickled eggs for Kenneth, but _ really loved his own and wanted to share them.",Michael,Kenneth,2,winogrande_tight
winogrande_xl/validation_496,English,"Maria gave Samantha the blue floral pants, because _ didn't  fit into them very well.",Maria,Samantha,1,winogrande_tight
winogrande_xl/validation_497,English,Lindsey was considered more masculine than Amy because every year _ went into the woods to French kiss deer.,Lindsey,Amy,2,winogrande_tight
winogrande_xl/validation_498,English,Cynthia had to pee after one large coffee but Betty did not as _ had a very big bladder.,Cynthia,Betty,2,winogrande_tight
winogrande_xl/validation_499,English,Cynthia had to pee after one large coffee but Betty did not as _ had a very small bladder.,Cynthia,Betty,1,winogrande_tight
winogrande_xl/validation_500,English,"Robert was simply not as stoic as Joel , as _ tended to handle things gracefully.",Robert,Joel,2,winogrande_tight
winogrande_xl/validation_501,English,"Aaron drank plenty of water before the hike, but Christopher forgot to, so _ ended up staying hydrated.",Aaron,Christopher,1,winogrande_tight
winogrande_xl/validation_502,English,"Aaron drank plenty of water before the hike, but Christopher forgot to, so _ ended up getting dehydrated.",Aaron,Christopher,2,winogrande_tight
winogrande_xl/validation_503,English,"The TV that Samantha bought costs more than that of Carrie, because _ was poor.",Samantha,Carrie,2,winogrande_tight
winogrande_xl/validation_504,English,"The TV that Samantha bought costs more than that of Carrie, because _ was rich.",Samantha,Carrie,1,winogrande_tight
winogrande_xl/validation_505,English,Carrie had an easier time crawling through the narrow tunnel than Patricia because _ was larger.,Carrie,Patricia,2,winogrande_tight
winogrande_xl/validation_506,English,Cynthia gave a rabbit as a companion to Carrie because _ thought they were lonely.,Cynthia,Carrie,1,winogrande_tight
winogrande_xl/validation_507,English,Cynthia gave a rabbit as a companion to Carrie because _ explained they were lonely.,Cynthia,Carrie,2,winogrande_tight
winogrande_xl/validation_508,English,"Katrina drove Emily to the prison, so that _ could say goodbye to them before they went to jail.",Katrina,Emily,1,winogrande_tight
winogrande_xl/validation_509,English,"Ian was tired of trying new diets while Steven had luck with one, so _ decided to do their own thing.",Ian,Steven,1,winogrande_tight
winogrande_xl/validation_510,English,"Ian was tired of trying new diets while Steven had luck with one, so _ stuck to their routine.",Ian,Steven,2,winogrande_tight
winogrande_xl/validation_511,English,Katrina wanted to build a new picture frame for Samantha's portrait because _ was an inexperienced woodworker.,Katrina,Samantha,2,winogrande_tight
winogrande_xl/validation_512,English,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had frequently experienced childhood abuse.",Nick,Ian,2,winogrande_tight
winogrande_xl/validation_513,English,"Nick struggled with unresolved trauma that Ian couldn't understand, since _ had never experienced childhood abuse.",Nick,Ian,1,winogrande_tight
winogrande_xl/validation_514,English,"Victoria decided to adopt a Yorkie, but Elena wouldn't even consider it, because _ loved small dogs.",Victoria,Elena,1,winogrande_tight
winogrande_xl/validation_515,English,Carrie kept written records of their expenses but not Laura because _ had a faulty memory.,Carrie,Laura,1,winogrande_tight
winogrande_xl/validation_516,English,Carrie kept written records of their expenses but not Laura because _ had a sharp memory.,Carrie,Laura,2,winogrande_tight
winogrande_xl/validation_517,English,"Samantha was not interested in hearing about Tanya awesome marriage, because _ was happy all the time.",Samantha,Tanya,2,winogrande_tight
winogrande_xl/validation_518,English,Craig had a slower running phone than Logan because _ had more apps running on theirs.,Craig,Logan,1,winogrande_tight
winogrande_xl/validation_519,English,Craig had a faster running phone than Logan because _ had more apps running on theirs.,Craig,Logan,2,winogrande_tight
winogrande_xl/validation_520,English,Betty had more burns on their hands than Amy because _ worked as a welder.,Betty,Amy,1,winogrande_tight
winogrande_xl/validation_521,English,"Mary wanted to surprise Cynthia with a puppy for Christmas, so _ asked about allergies to dogs.",Mary,Cynthia,1,winogrande_tight
winogrande_xl/validation_522,English,"Samuel had a shorter expected lifespan than Kenneth, so _ procrastinated in following all their dreams.",Samuel,Kenneth,2,winogrande_tight
winogrande_xl/validation_523,English,The personal trainer gave Laura but not Victoria the more difficult exercise because _ was in shape.,Laura,Victoria,1,winogrande_tight
winogrande_xl/validation_524,English,The personal trainer gave Laura but not Victoria the more difficult exercise because _ was out of shape.,Laura,Victoria,2,winogrande_tight
winogrande_xl/validation_525,English,"At the dance, Adam asked the girl to dance before Donald, so _ is angry with himself.",Adam,Donald,2,winogrande_tight
winogrande_xl/validation_526,English,Natalie had a pig while Jennifer had a cow so _ thought mines smaller so its better.,Natalie,Jennifer,1,winogrande_tight
winogrande_xl/validation_527,English,Rebecca slept in the hammock in the backyard while Tanya gardened because _ was tired.,Rebecca,Tanya,1,winogrande_tight
winogrande_xl/validation_528,English,The bagel shop was closer to Michael than Joel because _ lived in a different area of town.,Michael,Joel,2,winogrande_tight
winogrande_xl/validation_529,English,Rachel but not Christine was tracked down by police because _ made it to the hideout.,Rachel,Christine,2,winogrande_tight
winogrande_xl/validation_530,English,Rachel but not Christine was tracked down by police because _ did not make it to the hideout.,Rachel,Christine,1,winogrande_tight
winogrande_xl/validation_531,English,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have babies with.",Rachel,Megan,1,winogrande_tight
winogrande_xl/validation_532,English,"Rachel wanted children, but Megan had no interest, so _ looked for someone else to have freedom with.",Rachel,Megan,2,winogrande_tight
winogrande_xl/validation_533,English,Adam cried when Donald had a stubbed toe since _ had a look of pain on his face.,Adam,Donald,2,winogrande_tight
winogrande_xl/validation_534,English,"The bank permitted Michael to open a checking account, but not Matthew, because _ was employed.",Michael,Matthew,1,winogrande_tight
winogrande_xl/validation_535,English,"The bank permitted Michael to open a checking account, but not Matthew, because _ was unemployed.",Michael,Matthew,2,winogrande_tight
winogrande_xl/validation_536,English,"The children were not vaccinated, which was fine with Betty but annoyed Mary. _ knew they didn't make kids autistic.",Betty,Mary,2,winogrande_tight
winogrande_xl/validation_537,English,"The children were not vaccinated, which was fine with Betty but annoyed Mary. _ believed they made kids autistic.",Betty,Mary,1,winogrande_tight
winogrande_xl/validation_538,English,Firing a shotgun came more naturally for Megan than Tanya because _ grew up around them.,Megan,Tanya,1,winogrande_tight
winogrande_xl/validation_539,English,"Natalie tended to wear their hair in a ponytail, while Maria wasn't able to, because _ had long hair.",Natalie,Maria,1,winogrande_tight
winogrande_xl/validation_540,English,Fiction books were interesting and easy to read for  Logan but not Brett because _ enjoyed real tales.,Logan,Brett,2,winogrande_tight
winogrande_xl/validation_541,English,"Joel had many extra possesions while Neil didn't, so _ had to rent a storage shed.",Joel,Neil,1,winogrande_tight
winogrande_xl/validation_542,English,"Joel had many extra possesions while Neil didn't, so _ didn't have to rent a storage shed.",Joel,Neil,2,winogrande_tight
winogrande_xl/validation_543,English,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had fresh breath.",Jeffrey,Craig,2,winogrande_tight
winogrande_xl/validation_544,English,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had bad breath.",Jeffrey,Craig,1,winogrande_tight
winogrande_xl/validation_545,English,Benjamin was able to use their device for longer than Steven because _ remembered to bring their charger.,Benjamin,Steven,1,winogrande_tight
winogrande_xl/validation_546,English,Brian informed Aaron that their coach had scheduled an extra event on Saturday morning since _ was present at yesterday's practice.,Brian,Aaron,1,winogrande_tight
winogrande_xl/validation_547,English,"Of the two owners, Jessica was far worse than Jennifer, because _ like to treat the dogs.",Jessica,Jennifer,2,winogrande_tight
winogrande_xl/validation_548,English,"Of the two owners, Jessica was far worse than Jennifer, because _ like to beat the dogs.",Jessica,Jennifer,1,winogrande_tight
winogrande_xl/validation_549,English,Research came easy to Monica as compared to Erin because _ 's father was a landscaper.,Monica,Erin,2,winogrande_tight
winogrande_xl/validation_550,English,"Donald stuck his nose up and scoffed at William's ragged outfit, because _ looked like the working class.",Donald,William,2,winogrande_tight
winogrande_xl/validation_551,English,Brett threw away all the soda and junk food to reduce Leslie's dependence on unhealthy foods because _ cares for his health.,Brett,Leslie,1,winogrande_tight
winogrande_xl/validation_552,English,"Elena was an excellent flight attendant when Sarah boarded the plane with a fear of flying because, _ was able to overcome their fears.",Elena,Sarah,2,winogrande_tight
winogrande_xl/validation_553,English,Dennis invited Joseph on a trip to the hatchery tomorrow morning because _ was also interested in fish.,Dennis,Joseph,2,winogrande_tight
winogrande_xl/validation_554,English,"Megan wrote on the paper with a pencil unlike Jennifer who wrote with a pen, because _ wanted to erase it later.",Megan,Jennifer,1,winogrande_tight
winogrande_xl/validation_555,English,"Megan wrote on the paper with a pencil unlike Jennifer who wrote with a pen, because _ wanted to keep it for later.",Megan,Jennifer,2,winogrande_tight
winogrande_xl/validation_556,English,Laura asked Rachel if she could borrow some clothes because _ loved her fashion sense.,Laura,Rachel,1,winogrande_tight
winogrande_xl/validation_557,English,"Erin knew the perfect gift for the wedding  shower, but Samantha had to do some research, because _  was slightly acquainted with the bride.",Erin,Samantha,2,winogrande_tight
winogrande_xl/validation_558,English,The gothic lolita style suited Victoria better than Sarah because _ looked the worst in frilly dresses.,Victoria,Sarah,2,winogrande_tight
winogrande_xl/validation_559,English,"Samantha couldn't see any alternatives, but Emily could, because _ wasn't nearly as open minded.",Samantha,Emily,1,winogrande_tight
winogrande_xl/validation_560,English,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone to bed late the night before.",Monica,Carrie,1,winogrande_tight
winogrande_xl/validation_561,English,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone to bed early the night before.",Monica,Carrie,2,winogrande_tight
winogrande_xl/validation_562,English,"Erin frequently suffered from hair loss while Samantha had healthy hair, as _ was never stressed out.",Erin,Samantha,2,winogrande_tight
winogrande_xl/validation_563,English,"The creatures attacked Derrick while ignoring Ryan, because _ remembered to put on the repellent.",Derrick,Ryan,2,winogrande_tight
winogrande_xl/validation_564,English,Megan liked to read a book good more than Samantha because _ liked the peace and quiet.,Megan,Samantha,1,winogrande_tight
winogrande_xl/validation_565,English,Megan liked to read a book good more than Samantha because _ hated the peace and quiet.,Megan,Samantha,2,winogrande_tight
winogrande_xl/validation_566,English,"Late at night, Rebecca was more tired than Jessica so _ was unable to go right to sleep.",Rebecca,Jessica,2,winogrande_tight
winogrande_xl/validation_567,English,"Late at night, Rebecca was more tired than Jessica so _ was able to go right to sleep.",Rebecca,Jessica,1,winogrande_tight
