id,language,sentence,option1,option2,answer,source_dataset
3EPG8DX9LM4NUISTHJ8O61TL26I5PA-1,Zulu,uKerry wayegijima sekudlule isikhathi kunangesikhathi ethatha imoto yakhe eya emsebenzini kunangesikhathi egibela itekisi eya emsebenzini ngoba wahlangana nesiminyaminya _.,imoto,itekisi,1,winogrande_tight
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-2,Zulu,uLawrence wayethanda ukubuka amamuvi angaphandle anemibhalo engezansi ngokungafani noJason owayengathandi ukubuka amafilimu anjalo ngoba _ wagxeka ulimi lokuqala lwefilimu.,Lawrence ,Jason ,2,winogrande_tight
3XEIP58NL21VABXKWFMXEORVW0JLZZ-2,Zulu,Ukhalo luka Joel lwalungama intshi amaningi kunokhalo luka Kevin ngoba _ wayedla kancane.,Joel ,Kevin ,2,winogrande_tight
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-2,Zulu,"UCaroline usebenza embonini yezokupheka neyokuthengisa ukudla, kodwa uthanda kakhulu ukusatshalaliswa kokudla, ngakho ukhetha umsebenzi wakhe _embonini. ",embonini yokupheka ,ukudla kokudayiswa ,2,winogrande_tight
3I01FDIL6OMM6O6GURFV809K3ZSD2E-1,Zulu,uConnie uthanda ukupheka ekhaya futhi wanquma ukuyeka ukudla okuthosiwe ukuze athande iTofu ngoba _ akusizi ngalutho ekudleni kwemifino.,yosiwe,iTofu,1,winogrande_tight
35O6H0UNLSECEIQO28R4H7J0YP1J5X-2,Zulu,Kungenzeka ukuthi uDonald hhayi uJason abazothola ukukhushulelwa umsebenzi ngoba _ akazange ahlale isikhathi eside futhi akazange enze umsebenzi owengeziwe.,Donald ,Jason ,2,winogrande_tight
3Z33IC0JC20J0PR16LU4O9N59C6V9N-1,Zulu,uCarl ubedinga ihembe elisha ngemuva kokuklebhula ihembe lakhe le epaulette. Wayefuna ihembe leflaneli ngoba _ lidala.,ihembe le epaulette,ihembe leflaneli ,1,winogrande_tight
33NOQL7T9QD0V4D12QDT9J5PC0KZ8R-2,Zulu,uLaura wayejabule ngokubhobozwa udebe lwakhe kodwa uRachel wayesaba kakhulu. _ waqeda wakhala.,Laura ,Rachel ,2,winogrande_tight
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-1,Zulu,"Umfundi ubethanda ukubhala isiginesha yakhe ngepeni esikhundleni sokubhala ngepensela, ngoba _ belibonakala limnyama.",ipeni,ipensela,1,winogrande_tight
35A1YQPVFEEGJ76IKQ645640QVZ5I5-1,Zulu,uHunter walungisa imibhalo namathebula edatha ocwaningo lukaMatthew lwesayensi ngoba _ ungumsizi wakhe.,Hunter ,Matthew ,1,winogrande_tight
30F94FBDNTYNBQ29ZA8LEXU9ZY3TB0-1,Zulu,URebecca wayenendlela yokunciphisa izingozi kodwa uMary wayengavamile. Lokhu kwenza u _ afune ukusiza.,Rebecca ,Mary ,1,winogrande_tight
3TCFMTM8HG2SETQ4EYV07Y8BFGL121-2,Zulu,"Izisebenzi ezihlanzayo zazihlala zisebenzisa amanikiniki esikhundleni sezindwangu zokuwasha, nakuba _ zivame ukuguga ngokushesha.",Indwangu yokuwasha ,amanikiniki ,2,winogrande_tight
3SZYX62S5IEYOCOTLXE76F2Z0SJ754-2,Zulu,"Kwadingeka ngifunde yonke indaba yekilasi kusasa. Ngenhlanhla, _ lakhanselwa.",indaba,ikilasi,2,winogrande_tight
3ZXNP4Z39RJXWCS7TMIEV6AOTQXL7O-1,Zulu,"Njengoba uCraig egqoke amalensi acacile futhi uWilliam egqoka amalensi anemibala, kuphephile ukucabanga ukuthi _ uyawuthanda umbala wamehlo akhe.",Craig ,William ,1,winogrande_tight
3OZ4VAIBEXDTCC538Z9HL5DZBI7JVI-2,Zulu,UMonica wapendela uKayla uvulandi ngakho umakhelwane wathethisa _ ngobuvila.,Monica ,Kayla ,2,winogrande_tight
3566S7OX5DHK65O30C0VBR1AVG2170-1,Zulu,Ngesikhathi esolwandle uCynthia wayethanda ukugqoka ibikini kodwa uLaura wayengathandi ukuthambisa ibikini ngoba _ wayenesisu esiyisicaba.,Cynthia ,Laura ,1,winogrande_tight
3GITHABACYJGYBYMZNHYC7X5N3M2NY-2,Zulu,UErin unengane kanti uPatricia unezingane ezisacathula ngoba _ waba ngumama kamuva.,Erin ,Patricia ,2,winogrande_tight
3YKP7CX6G4T0DS52M75K912SC7DB7N-2,Zulu,uJohn wavula iwindi ukuze kungene umoya kuye lapho ejuluke emanzi egumbini lakhe lokulala. _ uyabanda.,igumbi lokulala,umoya,2,winogrande_tight
335VBRURDJYN4P68RXTUW7BAFJKE96-1,Zulu,"Ibhange lamvumela uMichael ukuthi avule i akhawunti yesheke, kodwa hhayi uMatthew, ngoba _ wayeqashiwe.",Michael ,Matthew ,1,winogrande_tight
3VDVA3ILIFTITNYBDDGP922CP4W1G0-2,Zulu,"Ukuqonda kukaDonald izibalo akulungile njengokuka Joseph, ngakho u_ kungenzeka ukuthi unguprofesa.",Donald ,Joseph ,2,winogrande_tight
3ODOP6T3AUY96SNN1GE25WFER1W24I-1,Zulu,Wayehlaselwe yisifuba somoya kodwa wakhohlwa isifutho sakhe ngakho othile watusa ikhofi njengoba i_ ibingatholakali.,isifutho ,ikhofi ,1,winogrande_tight
3TZ0XG8CBUI6VOWHEU7U4XFO4DQ980-2,Zulu,"uErin wayevame ukuqothuka izinwele ngenkathi uSamantha enezinwele ezinempilo,u _ wayengakaze acindezeleke.",Erin,Samantha,2,winogrande_tight
3LXX8KJXPYNOA5I4598QTHTXDYI9O2-2,Zulu,"Indoda yacabanga ukuthi ukuphakamisa itshe, hhayi ugodo, kwakuzoyinika isifo se-Hernia ngoba _ lalilula.",itshe,ugodo,2,winogrande_tight
3Z8UJEJOCZBKURQB2DCYDG7DTAQ937-1,Zulu,"UBetty wayephuza ama shake kashokoledi kuyilapho uElena ephuza ijusi yakarothi, _ wayedla ukudla okungenampilo.",uBetty,u-Elena,1,winogrande_tight
3566S7OX5DHK65O30C0VBR1AVG2170-2,Zulu,Ngesikhathi esolwandle uCynthia wayethanda ukugqoka iBikini kodwa uLaura wayengathandi ngoba _ wayenesisu esikhulu.,uCynthia,uLaura,2,winogrande_tight
3EAWOID6MVB14V3O6PBBVYMB57K0VJ-1,Zulu,"Kuyisihloko sokholo esenza ukubhalwa kwephepha  kubaluleke kakhulu kunokuhlolwa, nakuba _ kunesisindo esincane kakhulu emamakini.",iphepha,ukuhlolwa,1,winogrande_tight
3MD8CKRQZ11GDUNTJDG7C6C5KONJRL-2,Zulu,Badingide ngesabelomali senkampani emhlanganweni wamabhizinisi kodwa _ ubu bhora nesihloko sesabelomali sithathe isikhathi eside.,isabelomali,umhlangano,2,winogrande_tight
3XEDXEGFX52NOK9C7LX4TPBVRTMK0Y-2,Zulu,Ngakho-ke _ uyawuziba uGoogle ukuze afune ulwazi ngoba uBetty uyawethemba kepha uCynthia yena akawuthembi.,uBetty,uCynthia,2,winogrande_tight
3HYV4299H2A2K9M563ZGO948PS9E8X-2,Zulu,Ngatshelwa ukuthi amehlo ami awaboni kahle ngakho ngidinga ukuthola izibuko noma amalensi. Angicabangi ukuthi ngizowathola amalensi njengoba _ engakhululani kangako.,izibuko,amalensi,2,winogrande_tight
3W0KKJIARR7QCKF8IRYJU6T4KODK8J-2,Zulu,"Ikhaya abazali bami ababenalo ngisafunda isikoleni lalihle kakhulu kunendlu yami enginayo manje, _ iwumsangano nje.",ikhaya,indlu,2,winogrande_tight
37Y5RYYI0RJT9TSVF6VDTPPFGGHXSO-2,Zulu,Umdlalo wethelevishini wawububaluleke kakhulu ku-Ian kodwa ungabalulekile kangako kuDennis ngoba _ wayethanda umculo esikhundleni sethelevishini.,u-Ian,uDennis,2,winogrande_tight
3M93N4X8HKLDKKOZE44CAITSCDGJSE-2,Zulu,"Izingane azigonywanga, kuBetty wayengenankinga kodwa kwamcasula uMary. _ wayazi ukuthi abenzanga izingane zibe ne-autism.",uBetty,uMary,2,winogrande_tight
3XDJY5RK5UZIQ4WPK0O8BFA58CR4UE-2,Zulu,Kwakunokungcola okuningi emotweni kunasebhayisikilini ngoba _ yayikugcine ngaphakathi.,ibhayisikili,imoto,2,winogrande_tight
3YKP7CX6G2DLJ36V29TKH3EJHST7BP-2,Zulu,"UBrett wayelwa kanzima ukuze anciphe kuyilapho uBenjamin wayezama ukukhuluphala, ngakho _ wanyusa isikali sokudla okunama khalori.",uBrett,uBenjamin,2,winogrande_tight
3OPLMF3EU711TMJ1TRB3J1KNOGWLNV-1,Zulu,Izingxenyana zokudla zanamuhla bezinkulu kunezayizolo ngoba _ zifunze abantu abaningi.,izingxenye,osayizi,1,winogrande_tight
31YWE12TE2Q7QV83R3X2YYTKUA8X7O-1,Zulu,Isicathulo esathengwa uJames sahlatshwa yisipikili ngesikhathi egijima ngoba _ sithambile.,isicathulo,isipikili,1,winogrande_tight
34KYK9TV2TMMWQPUAA3V4SYOZMASBD-1,Zulu,"Upende wawuzoncibilika elangeni, ngakho sasebenzisa ivanisha esikhundleni sawo, njengoba _ wawusengozini yokushisa.",upende,ukuvenisha,1,winogrande_tight
3JHB4BPSFK7C1SWD0OOUQO0O324Q9R-1,Zulu,UJoel wayehlala ethanda ukunyusa iHeater kunoJoseph ngenxa yokuthi _ wayehlale egodola.,uJoel,uJoseph,1,winogrande_tight
3ZG552ORAM2T6G7V1E3PMORIEM92V1-2,Zulu,Umlando wezigodi uyathakazelisa ukwedlula umlando wedolobha ngoba  _ lisha kakhulu.,isigodi,idolobha,2,winogrande_tight
3N5YJ55YXIHKX3SXW0MDAN4CU6INA4-2,Zulu,"Imfucuza yezokwelapha yasuswa esikhwameni yayiswa ebhakedeni, ngakho _ sasheshe sahlanzwa ngokubulala amagciwane.",ibhakede,isikhwama,2,winogrande_tight
32204AGAABAE39KIV47A9RUAGQ3GH8-2,Zulu,"Osemusha wakhetha uphini wobucwebe ukubhoboza isisu sakhe, kodwa -_ wawumkhulu kakhulu.",ukubhoboza,uphini,2,winogrande_tight
35F6NGNVM8HLFP0C2VK5HXK5N1TT75-1,Zulu,uKayla ulungisele uCynthia amanzi okugeza izinyawo ngosuku lwakhe lokuzalwa ngakho _ uthela amanzi.,uKayla,uCynthia,1,winogrande_tight
3YZ7A3YHR77K7A8L90CI16YVN545SV-2,Zulu,"uVictoria wayesadabukile ngokufa komngane wakhe ngaphezu kuka-Elena, ngoba _ wayenobuhlobo obungasondele kakhulu nalowo mngane.",uVictoria,u-Elena,2,winogrande_tight
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-1,Zulu,Indoda yakhokha ukheshi ukuze ithenge ucingo kodwa yathenga ithebhulethi ngesikweletu ngoba _ yayingabizi kangako.,iFoni,ithebulethi,1,winogrande_tight
3IKMEYR0LY9UKUCQM81ICD49MRFK2N-1,Zulu,uJason uzibheka yena noBenjamin njengabangane ngakho _ wenza umzamo omkhulu ebudlelwaneni babo.,uJason,uBenjamin,1,winogrande_tight
3GITHABACYJGYBYMZNHYC7X5N3M2NY-1,Zulu,uErin unengane eyeve eshumini nambili kanti uPatricia unezingane ezisacathula ngoba _ waba ngumama kuqala.,uErin,uPatricia,1,winogrande_tight
37J05LC5AXH7IV5HHE9NFJ7SBCVJDD-2,Zulu,Isitolo sadayisela uMichael ucingo lomgunyathi kodwa asizange simdayisele u-Eric ucingo lomgunyathi ukuze _ akwazi ukushaya ucingo.,uMichael,u-Eric,2,winogrande_tight
3EFNPKWBMSM2YX2Y2HT5K56KLP903W-2,Zulu,"Lapho uBenjamin efaka umkhaya esikweletini, uAdam wafaka isehlukaniso; khona-ke umahluleli wabuka _ ngozwela.",uBenjamin,u-Adam,2,winogrande_tight
34ZTTGSNJXM5GYEWY0CM35YCHZGHQB-1,Zulu,"U-Adam wanquma ukushefa intshebe kaDennis ngaphambi kokuhlangana kabusha, ngoba _ wacabanga ukuthi inde kakhulu.",u-Adam,uDennis,1,winogrande_tight
3AFT28WXLHGHL6B793E36ASZVEBIOD-2,Zulu,Kwabonakala kungenzeka kakhulu ukuthi uBrett uzogqoka isigqoko seFedora kunokuba uJustin agqoke isigqoko seFedora ngoba _ wayengavamisile ukugqoka isitayela.,uBrett,uJustin,2,winogrande_tight
3ZXNP4Z39RJXWCS7TMIEV6AOTQXL7O-2,Zulu,"Njengoba uCraig egqoke amalensi acacile futhi uWilliam egqoka amalensi anemibala, kuphephile ukucabanga ukuthi _ akawuthandi umbala wamehlo akhe.",uCraig,uWilliam,2,winogrande_tight
302OLP89DZ5MCAWZNC1Z2EMR0LZCAS-2,Zulu,"Uma kuziwa ekunakekeleni abantu asebekhulile, u-Adam wayewufanelekela lo msebenzi ukwedlula uBrian ngoba _ wayehlala nabantu abasebasha.",u-Adam,uBrian,2,winogrande_tight
32ZCLEW0BZIG7S87MN0IFDOHPR8JPT-1,Zulu,"uAngela wenza inqwaba yama-crunches kanye namaSit-ups kodwa uCynthia akazange, ngenxa yalokho _ wayeneSix-pack abs.",uAngela,uCynthia,1,winogrande_tight
3QMELQS6Y7P4PZ8MZUMI3270YI46R3-2,Zulu,uJoe wakhipa ihhashi waya ezweni elikude futhi wanika ihhashi ukudla kodwa _ kwakuluningi kakhulu.,ukudla,ibanga,2,winogrande_tight
3H781YYV6VWLITET91ABF50V46HTER-2,Zulu,Osemusha wathola ukuthi isigqoko esisha sasingeyona indawo yehembe lakhe elipholile. _ lalipholile kakhulu ukuthi lingagqokwa esikoleni.,isigqoko,ihembe,2,winogrande_tight
3IYI9285WSYXD3Z3HIECVDPAVRFCJ1-2,Zulu,"Ngokushesha uSarah wakhushulelwa esikhundleni sokuba imenenja phezu kukaKayla, ngoba _ wayegqama ekucasuleni abanye abantu.",uSarah,Kayla,2,winogrande_tight
302OLP89D1L16ZV67ADZUCAZTUJCA6-2,Zulu,uBetty wenze ukukhetha ukwehlisa iholo likaSamantha ngemuva kokuthi _ eqale ukunciphisa ukusebenza kahle.,uBetty,uSamantha,2,winogrande_tight
30F94FBDNTYNBQ29ZA8LEXUA12RTB0-1,Zulu,"Lapho kudayiswa indawo, uJohn wabona isando sithengeka kakhulu kunesikrudrayiva, ngoba _ sasingesisha.",isando,iScrewdriver,1,winogrande_tight
3O71U79SRD3IFHTR1ZT4I89H9GISMS-1,Zulu,uElena wayejabulela amakilasi eYoga kuyilapho uAmy ethanda ezinye izinhlobo zokuzivocavoca; lokhu kwakungenxa yokuthi _ wayevumelana nezimo.,uElena,uAmy,1,winogrande_tight
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-2,Zulu,Indoda yakhokha ukheshi ukuze ithenge ucingo kodwa yathenga ithebhulethi ngesikweletu ngoba _ lwalubiza kakhulu.,iFoni,ithebulethi,2,winogrande_tight
33IXYHIZB5GC45L96OEFMK3WESUE2X-1,Zulu,"Kule ngozi imoto kaNelson yathola umonakalo omkhulu kunekaJustin, ngoba imoto _ yayincane.",uNelson,uJustin,1,winogrande_tight
3IV1AEQ4DTRAVP8XK4A7LPHZTCS8JK-2,Zulu,"Emdansweni wokubuyela ekhaya wesikole sabo samabanga aphezulu, uNatalie akahlalanga phansi ukuze adanse kancane kuyilapho uMaria ethola ukudla ngesikhathi sokudansa, ngoba _ wayehlukene nomuntu wakhe obalulekile.",uNatalie,uMaria,2,winogrande_tight
3KVQ0UJWPXJYK2QN97AJ6XD85725WJ-1,Zulu,"uAdam wayehlala echitha sonke isikhathi sakhe esikhululekile ebuka ithelevishini ngokungafani noHunter owavolontiya, ngenxa yokuthi _ wayevilapha.",uAdam,uHunter,1,winogrande_tight
3JUDR1D0D6P118BEFF9FG1SASC8Q24-1,Zulu,uCynthia wadla yonke i-dessert ngenkathi uSarah engadli lutho njengoba _ wayengazami ukwehlisa isisindo.,uCynthia,uSarah,1,winogrande_tight
3ULIZ0H1VA35J1AKCJLYD7NE9T351S-2,Zulu,uAdam wayebanda futhi uMichael wayeshisa ngakho _ wasusa ibhantshi elisindayo ukuze amelane nesimo sezulu esibanda.,uAdam,uMichael,2,winogrande_tight
3KQC8JMJGCQD9X8U0P0QQX51CLEH3H-1,Zulu,"Ithelevishini eyathengwa nguSamantha ibiza kakhulu kunethelevishini kaCarrie, ngoba _ wayecebile.",uSamantha,uCarrie,1,winogrande_tight
335VBRURDJYN4P68RXTUW7BAFJKE96-2,Zulu,"Ibhange lamvumela uMichael ukuba avule iAkhawunti yesheke, kodwa uMatthew wenqatshelwa ukuvula i-Akhawunti , ngoba _ wayengasebenzi.",uMichael,uMatthew,2,winogrande_tight
3L7SUC0TTW8IE89FSXAK823ZFSIM0T-2,Zulu,Kwaba lula kumuntu odlayo ukulandela isabelomali sabo kuneloli lokudla ngoba _ lalinemali encane yokuyisebenzisa.,isidlo sakusihlwa,iloli lokudla,2,winogrande_tight
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-1,Zulu,"amanzi athela ngokukhululeka emgodini aze ayoshabalala , _ wawujulile.",umgodi,amanzi,1,winogrande_tight
3QX22DUVOOFJDKBOBWM91X5GFAYVMQ-1,Zulu,"uSamantha akakwazanga ukubona ezinye izindlela, kodwa uEmily wayengakwazi, ngoba _ wayengenawo umqondo ovulekile.",uSamantha,uEmily,1,winogrande_tight
3W0KKJIARR7QCKF8IRYJU6T4KOAK8G-1,Zulu,"UCraig wayemayelana nokuzishicilela i-albhamu yakhe yokuqala, kodwa ummeli we-PRO uLawrence weluleka ngokumelene nakho. _ wagqugquzela ukuthi kube nendlela yokusebenzisana ngezandla ekushicileleni.",uCraig,uLawrence,1,winogrande_tight
3JTPR5MTZSA7P2W6KTRGIMJDIY95KZ-2,Zulu,"ULaura ubambe insimbi yephrojekthi yabo ngenkathi uCarrie esebenzisa iblowtorch, ngoba _ wayenekhono kakhulu.",uLaura,uCarrie,2,winogrande_tight
3ZZAYRN1I857UKRI3FD7KHU975KTOL-1,Zulu,"Angikwazanga ukuthola ukuthi imvunulo yami izoba yini eyeHalloween, iPeter Pan noma iSnow White. Imvunulo ka _ kuzomele ngizenze ngibukeke njengomfana.",Peter Pan,Snow White,1,winogrande_tight
3BJKPTD2QCAVX8KRB9IBMEB5TU9RTR-1,Zulu,"u-Aaron waphuza amanzi amaningi ngaphambi kokuba ahambe, kodwa uChristopher wakhohlwa ukuphuza amanzi, ngakho _ wagcina engasenawo amanzi emzimbeni.",u-Aaron,uChristopher,1,winogrande_tight
33QQ60S6ASGMXRFHH1P67EWK3HG0UQ-1,Zulu,"Lapho uthenga ukudla kwekati lakho, khetha ukudla okomile esikhundleni sokudla okumanzi njengoba ukwakheka _ kungcono emazinyweni ekati.",omile,manzi,1,winogrande_tight
391FPZIE4CKX8RLDF9WRD6V1KFYHUI-1,Zulu,uJessica wathola umthwalo osindayo emsebenzini unzima kodwa uKatrina akazange ngenxa yokuthi _ wayengenzi kahle ekuhleleni umsebenzi wabo.,uJessica,uKatrina,1,winogrande_tight
33NKDW9FFZWD2C3ZIK5DEKLXU1TCXJ-1,Zulu,"Ebhishi, uEmily waqoqela umama wakhe uMaria amagobolondo asolwandle. _ wapholisha amagobolondo olwandle ngaphambi kokuba awanikeze.",uEmily,uMaria,1,winogrande_tight
3511RHPADVC7EVCM20GK0N1OZC7RLY-1,Zulu,"Ungakwazi ukutshala iCilantro engadini noma uyithenge esitolo, kodwa izinhlobonhlobo _ zizonambitha kangcono ngoba zizoba zintsha.",zasengadini,esitolo,1,winogrande_tight
3YGYP13643NCWKEEYB8Z5DTMUEBRNT-1,Zulu,uSarah uhlahle amehlo njengoba uMonica ebabaza ubuhle beviniga njengesixazululo sokuhlanza yonke into njengoba _ enesizungu.,uSarah,uMonica,1,winogrande_tight
3PKVGQTFIHIREUJLLF5AUV3K8RBRYQ-2,Zulu,uHugh wakhuhla isikhunta efulethini lakhe ngokuhlanza kodwa kwadingeka abize uchwepheshe ngoba _ wayebuthaka kakhulu.,isikhunta,umhlanzi,2,winogrande_tight
3L7SUC0TTW8IE89FSXAK823ZFSIM0T-1,Zulu,Kwaba lula kumuntu odlayo ukuba alandele isabelomali sabo kuneloli elithwala ukudla ngoba _ lalinemali eningi yokuyisebenzisa.,isidlo sakusihlwa,iloli lokudla,1,winogrande_tight
3ZZAYRN1I857UKRI3FD7KHU86YXOTC-1,Zulu,"uJody wayefuna iMascara entsha kanye neEyeliner entsha, kungaba umbala omnyama noma onsundu, kodwa _ uyasinda kakhulu.",omnyama,onsundu,1,winogrande_tight
3ECKRY5B1SATKAPEBCPKM8Z4HQAIZV-1,Zulu,"Owesifazane wayengadingi ukuhlolwa kwedeski, kodwa wayezibuza ukuthi itafula libiza malini, ngoba _ libonakala sengathi lijwayelekile.",ideski,itafula,1,winogrande_tight
3X52SWXE0ZJYDCY98F9RC17RMGWCW0-1,Zulu,"Njengoba uCraig walahla amathini e-Aluminium kudoti futhi uBenjamin wagaywa kabusha, _ wayengenandaba nemvelo.",uCraig,uBenjamin,1,winogrande_tight
3L21G7IH47U3LPK4NLQVO4L7ZJ1Y1W-2,Zulu,"uLogan ufunda kakhulu, kuyilapho uDonald ecishe engayithathi incwadi ngoba _ ungumuntu osebenza ngamapayipi.",uLogan,uDonald,2,winogrande_tight
3OQQD2WO8I4D5SJE67IBQ96G7FTI34-2,Zulu,Ukuya ekudleni kwaba lula kuBenjamin kodwa akulula kuDonald ngoba _ wayengazi ngezinhlelo ezahlukene.,uBenjamin,uDonald,2,winogrande_tight
3FCO4VKOZ4BJQ6IFC0VAIBK4KTWE7U-2,Zulu,uSarah wayengudokotela ohlinzayo ongcono kakhulu kunoMaria ngakho _ wayehlale thola amacala alula.,uSarah,uMaria,2,winogrande_tight
3U74KRR67OZPCZR620DU5SU3GJ9NT3-2,Zulu,Isisefo esasisendlini yokuphumula sasidinga ukushintshwa kaningi kunalesi esisegumbini lokulala ngoba _ sasihlanzekile.,igumbi lokuphumula,igumbi lokulala,2,winogrande_tight
3LN3BXKGC29BUOEEA15A2SS6LH4WGT-1,Zulu,Kwamthatha isikhathi esincane ukuba uKatrina afunde le ncwadi kunoCynthia njengoba _ wayengumfundi ongcono.,uKatrina,uCynthia,1,winogrande_tight
389A2A304QW55MXOF8G656YMKU8C0O-1,Zulu,"Izinwele zika-Ian zisetshenzwa nguCraig, ngakho-ke maningi amathuba okuthi _ abe yikhasimende.",u-Ian,uCraig,1,winogrande_tight
3EFNPKWBMU2HSM15MF55C3UTF58309-2,Zulu,Ngihlale ngizibuza ukuthi abantu bakhetha kanjani ukufunda emtapweni wolwazi esikhundleni sokuzifundela ezindlini zabo ngoba ukungabi khona kwabantu _ kungenza kube lula ukugxilisa ingqondo.,emtapweni wolwazi,endlini,2,winogrande_tight
3YOAVL4CA2VZC3QZQNNGS7PKA4X4ZE-2,Zulu,"uDennis ushintsha isihlabathi kusihlungi echibini kaJoseph, ngoba _ uyavilapha kancane.",uDennis,uJoseph,2,winogrande_tight
3OLZC0DJ8LTCBQK4AF0H12M7RLJVIV-1,Zulu,uKatrina wabonakala engonakele kakhulu kunoFelicia ngoba _ wayenabazali abacebile noma abaphanayo.,uKatrina,uFelicia,1,winogrande_tight
3WA2XVDZEOVFGV3HDO2I4V8HKZWE6T-2,Zulu,uKenneth wayenesikhumba esingcono kunoCraig ngakho _ kwadingeka asebenzise kakhulu okokuthambisa.,uKenneth,uCraig,2,winogrande_tight
3LN3BXKGC29BUOEEA15A2SS6K8OGWE-2,Zulu,Ikati labaleka kuKayla hhayi kuFelicia ngoba ikati lalazi _ iminyaka eminingi.,uKyla,uFelicia,2,winogrande_tight
31KPKEKW4AB71S6BHA8B2O4WEVCB0L-2,Zulu,u-Irena wayengabathandi abanye abantu ababehlala entweni engaphambi kwakhe ngakho wazizwa ekhululekile ukuthenga indlu esikhundleni somuzi omkhulu njengoba _ yayisindala.,indlu,isithabathaba somuzi,2,winogrande_tight
3ZZAYRN1I857UKRI3FD7KHU975KTOL-2,Zulu,"Angikwazanga ukuthola ukuthi imvunulo yami izoba yini eyeHalloween, iPeter Pan noma iSnow White. Imvunulo _ kuzomele ngiyigqoke ingubo.",uPeter Pan,uSnow White,2,winogrande_tight
3A520CCNWNY198GDJ37US2MUQD6EAI-1,Zulu,Umcibisholo wawunamathele egxolweni kodwa hhayi etsheni ngoba _ wawufiphele.,amaxolo,itshe,1,winogrande_tight
31JUPBOORPIGQFWXNPMK14USZMI8LH-1,Zulu,Ishidi elitholiwe lingacasha kalula phakati kwesikhala somnyango. _ lincane.,ishidi,isikhala,1,winogrande_tight
31JUPBOORPIGQFWXNPMK14USZMI8LH-2,Zulu,Ishidi elitholiwe lingacasha kalula phakati kwesikhala somnyango. _ sibanzi.,ishidi,isikhala,2,winogrande_tight
3909MD9T21VBZOWSEH5MY1LTBI0FEY-2,Zulu,"Ngemva kokucwilisa irola esitsheni sikapende, _ lalinopende omncane kulo.",irola,isitsha,2,winogrande_tight
37VHPF5VYEHNNB2RACTLYL454CRC8P-2,Zulu,"Asiwatholanga amabhisikidi namhlanje ekuseni ngaphambi kwesikole, ngakho-ke ngi-ode i-omelet esikhundleni se-hash brown njengoba _ izongilambisa.",i-omelet,i-hash brown,2,winogrande_tight
3H1C3QRA03X4WCCINFFLQV0RFJUEC3-1,Zulu,Ngiyathanda ukuphuza amanzi anamaminerali kunokuphuza amanzi aphuma empompini uma ngivakashele ngaphandle kwase-USA ngoba amanzi _ kwamanye amazwe aphephile.,anamaminerali,kampompi,1,winogrande_tight
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-2,Zulu,URandy wayeyobukela ifilimu eno-X yabantu abadala kodwa wathethiswa nguNick eceleni komgwaqo. Intukuthelo yayibonakala ebusweni buka _.,uRandy,uNick,2,winogrande_tight
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-1,Zulu,URandy wayeyobukela ifilimu eno-X yabantu abadala kodwa wathethiswa nguNick eceleni komgwaqo. Amahloni ayebhalwe ebusweni buka _.,uRandy,uNick,1,winogrande_tight
3B623HUYJ4OO03SGN07LLSKE1EWS86-2,Zulu,Izingane ezisanda kuzalwa enkulisa zazibuthakathaka kakhulu ngenxa yokuthi zazifunzwa  ukudla okunama-calorie _ ngesikhathi kuhlolwa kwama-calorie  amaningi namancane.,amaningi,amancane,2,winogrande_tight
3X2LT8FDHYWW198WR3TMAFB7VNC8WK-1,Zulu,Isihlahla sawela phansi ngokushesha kunesithombo ngoba izimpande _ zaziqinile.,zesihlahla,isithombo,1,winogrande_tight
3TL87MO8CO3P5U6KV3SQBWBELMKLFR-1,Zulu,"UTanya watshele u-Emily ukuthi ngeke wayengeke akwazi ukuza emsebenzini ngoba ikati lakhe lalinesifo, kodwa _ wayeqamba amanga.",UTanya,u-Emily,1,winogrande_tight
3VZYA8PITOW5CCP2G0HYZ244ZHM050-2,Zulu,"URandy wanikeza uBrian inhliziyo yakhe, kwathi kungakabiphi _ wamtshela ukuthi kwakufanele ayigcine inhliziyo yakhe.",URandy,uBrian,2,winogrande_tight
3K3G488TR26T05U1XYBDE8VMCLK5Q3-1,Zulu,uWilliam wayengenankinga uma kubathatha isikhathi ukubalungiselela ukudla kodwa uAdam akazange akhathazeke ngoba _ wayecophelela kakhulu.,UWilliam,u-Adam,1,winogrande_tight
3TZDZ3Y0JS4OKOCWF9YFPNSGQAH19B-1,Zulu,USamantha kwadingeka athole umshwalense wemoto kanti uJessica wayengawudingi ngoba _ wayesanda kuthola imoto entsha.,USamantha,uJessica,1,winogrande_tight
3PR3LXCWSFXWAPXPM2JMKWWHVO3X94-1,Zulu,"UVictoria wanquma ukuthatha iYorkie, kodwa uElena wayengafuni ngisho nokucabanga, ngoba _ wayethanda izinja ezincane.",UVictoria,uJessica,1,winogrande_tight
