item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_ru_000294,"На завтрак Келли отказалась от грейпфрута и выбрала апельсин, потому что _ было трудно съесть по дороге на работу.", грейпфрут, апельсин,A,,
pr_ru_000295,"На завтрак Келли отказалась от грейпфрута и выбрала апельсин, потому что _ было легко съесть по дороге на работу.", грейпфрут, апельсин,B,,
pr_ru_000296,"Каждый мальчик знает, что виффлебол - пластик, а бейсбол - нет; они знают, что _ тоже прочен.", бейсбол, виффлебол,A,,
pr_ru_000297,"Каждый мальчик знает, что виффлебол - пластик, а бейсбол - нет; они знают, что _ тоже полый.", бейсбол, виффлбол,B,,
pr_ru_000298,"Протез не поместится во рту, потому что _ слишком велик.", протез, рот,A,,
pr_ru_000299,"Протез не поместится во рту, потому что _ слишком тонкий.", протез, рот,B,,
pr_ru_000300,"Мы продали билеты в оперу, чтобы сходить на симфонию, потому что слышали, что _ ужасна.", симфония, опера,B,,
pr_ru_000301,"Мы продали билеты в оперу, чтобы сходить на симфонию, потому что слышали, что _ фантастическая.", опера, симфония,B,,
pr_ru_000302,"Я попытался поставить стул на заднюю часть велосипеда, но не смог, потому что _ был слишком тяжелым.", стул, велосипед,A,,
pr_ru_000303,"Я попытался поставить стул на заднюю часть велосипеда, но не смог, потому что _ был слишком слабым.", стул, велосипед,B,,
pr_ru_000304,"Джон вылил весь мешок с золотом в сундук с сокровищами, пока _ не наполнился.", сундук, мешок,A,,
pr_ru_000305,"Джон вылил весь мешок с золотом в сундук с сокровищами, пока _ не опустел.", сундук, мешок,B,,
pr_ru_000306,"Кольцо мне понравилось больше, чем ожерелье, потому что _ было более блестящим.", ожерелье, кольцо,B,,
pr_ru_000307,"Кольцо мне понравилось больше, чем ожерелье, потому что _ было более тусклым.", кольцо, ожерелье,B,,
pr_ru_000308,"Новый матрас не помещался на каркас кровати, потому что _ был слишком длинным.", матрас, каркас,A,,
pr_ru_000309,"Новый матрас не поместился на каркас кровати, потому что _ был слишком коротким.", каркас, матрас,A,,
pr_ru_000310,"Он предпочитает читать Библию другой книге, потому что считает, что _ для него лучше.", библия, книга,A,,
pr_ru_000311,"Он предпочитает читать Библию другой книге, потому что считает, что _ для него хуже.", книга, библия,A,,
pr_ru_000312,"Мяч разбился о стекло, а камень отскочил, поскольку _ был эффективной ракетой.", камень, мяч,B,,
pr_ru_000313,"Мяч разбился о стекло, а камень отскочил, так как _ был несовершенной ракетой.", камень, мяч,A,,
pr_ru_000315,"Моя сестра предпочитает смотреть баскетбол футболу, потому что считает _ очень скучным.", баскетбол, футбол,B,,
pr_ru_000316,"Мы приучили нашу собаку брать палку вместо кости, так как _ была гибкой.", кость, палка,B,,
pr_ru_000317,"Мы научили нашу собаку брать палку вместо кости, поскольку _ была жесткой.", кость, палка,A,,
pr_ru_000320,"Они установили ковер вместо деревянного пола, потому что _ соответствовал остальному декору.", ковер, пол,A,,
pr_ru_000321,"Они установили ковер вместо деревянного пола, потому что _ конфликтовал с остальным декором.", ковер, пол,B,,
pr_ru_000322,"Изумруд был больше рубина, поэтому _ был более ценным камнем.", изумруд, рубин,A,,
pr_ru_000323,"Изумруд был больше рубина, поэтому _ был более доступным драгоценным камнем.", изумруд, рубин,B,,
pr_ru_000325,"Специальный камень был перемещен с тарелки на чашу, потому что _ была прочной.", тарелка, чаша,B,,
pr_ru_000326,"Мужчина попытался принести свой рюкзак в магазин, но _ оказался слишком маленьким.", рюкзак, магазин,B,,
pr_ru_000329,"Женщина считала рубин более ценным, чем изумруд, потому что _ выглядел фальшивым.", рубин, изумруд,B,,
pr_ru_000330,"Грузчики не смогли протащить холодильник через дверной проем в дом, потому что _ был слишком широким.", проем, холодильник,B,,
pr_ru_000332,"У Энтони была картина с изображением большой свиньи, но она не помещалась на бумаге, _ была слишком большой.", бумага, картина,B,,
pr_ru_000333,"У Энтони была картина с изображением большой свиньи, но она не помещалась на бумаге, _ была слишком маленькой.", картина, бумага,B,,
pr_ru_000336,"Джеймс смог заработать больше денег, когда продал свой велосипед, в отличие от того, когда он продал свой мяч, потому что _ был дешевле.", велосипед, мяч,B,,
pr_ru_000337,"Джеймс смог заработать больше денег, когда продал свой велосипед, в отличие от того, когда он продал свой мяч, потому что _ стал дороже.", байк, мяч,A,,
pr_ru_000340,"Когда мы работали над унитазом, нам понадобился новый поршень, так как _ был мощным.", поршень, унитаз,B,,
pr_ru_000342,"Большинство людей в нашем городе использовали улицу рядом с нашим домом, а не дорогу через город, потому что _ давала больше доступа.", улица, дорога,A,,
pr_ru_000343,"Большинство людей в нашем городе использовали улицу рядом с нашим домом, а не дорогу через город, потому что _ ограничивала доступ.", дорога, улица,A,,
pr_ru_000344,"Совершенно новая мебель не поместилась в комнате, потому что мы забыли измерить, а _ была слишком громоздкой.", мебель, комната,A,,
pr_ru_000345,"Совершенно новая мебель не поместилась в комнате, потому что мы забыли измерить ее, а _ была слишком маленькой.", мебель, комната,B,,
pr_ru_000346,"Захват наковальни не может согнуть железный стержень, потому что _ слабый.", стержень, захват,B,,
pr_ru_000347,"Захват наковальни не может согнуть железный стержень, потому что _ прочный.", захват, стержень,B,,
pr_ru_000348,"Мужчина хотел хранить горшок внутри шкафа, но _ оказался слишком маленьким.", горшок, шкаф,B,,
pr_ru_000349,"Мужчина хотел хранить горшок внутри шкафа, но _ был слишком большим.", шкаф, горшок,B,,
pr_ru_000350,"Врачи любят давать своим пациентам таблетки вместо жидкости, потому что _ была более вредной.", жидкость, таблетка,A,,
pr_ru_000352,"Стратегия генерала заключалась в том, чтобы взять город вместо взятия форта, поскольку _ был активом в битве.", город, форт,A,,
pr_ru_000353,"Стратегия генерала заключалась в том, чтобы взять город вместо того, чтобы брать форт, поскольку _ был помехой в битве.", город, форт,B,,
pr_ru_000354,"Студент попытался сохранить бумагу в папке, но _ оказалась слишком большой.", бумага, папка,A,,
pr_ru_000355,"Подарить рубашку в подарок - лучший знак любви, чем подарить шляпу, поскольку _ - более сильный символ привязанности.", шляпа, рубашка,B,,
pr_ru_000356,"Подарить рубашку в подарок - лучший знак любви, чем подарить шляпу, поскольку _ - более ламерский символ привязанности.", шляпа, рубашка,A,,
pr_ru_000357,"Шеф-повар попытался положить сыр на поднос, но _ оказался слишком маленьким.", поднос, сыр,A,,
pr_ru_000358,"Шеф-повар попытался уложить сыр на поднос, но _ оказался слишком большим.", сыр, поднос,A,,
pr_ru_000359,"Мужчина попытался поставить кровать в комнату, но _ оказалась слишком маленькой.", комната, кровать,A,,
pr_ru_000360,"Мужчина попытался поставить кровать в комнату, но _ оказалась слишком большой.", комната, кровать,B,,
pr_ru_000361,"Калли очень беспокоилась о том, чтобы говорить в микрофон, но она чувствовала себя комфортно с компьютером, потому что _ был ей незнаком.", микрофон, компьютер,A,,
pr_ru_000362,"Калли очень беспокоилась о том, чтобы говорить в микрофон, но ей было комфортно с компьютером, потому что _ был ей знаком.", микрофон, компьютер,B,,
pr_ru_000363,"Мужчина выбрал бетон для своей дороги, а не гравий, хотя _ был дорогим.", бетон, гравий,A,,
pr_ru_000364,"Мужчина выбрал бетон для своей дороги, а не гравий, хотя _ был дешевле.", гравий, бетон,A,,
pr_ru_000365,"Мужчина попытался записать план на листе бумаги, но _ оказался слишком большим.", план, лист,A,,
pr_ru_000367,"Регулирующие органы решили помочь окружающей среде, введя налоги на поезд, но не на самолет, потому что _ был неэффективен.", поезд, самолет,A,,
pr_ru_000368,"Регулирующие органы решили помочь окружающей среде, введя налоги на поезд, но не на самолет, потому что _ был зеленым.", самолет, поезд,A,,
pr_ru_000369,"Наказание за преступление требовало, чтобы осужденный отправился в тюрьму, потому что _ было необходимо.", преступление, наказание,B,,
pr_ru_000370,"Наказание за преступление требовало, чтобы осужденный отправился в тюрьму, потому что _ было ненужным.", наказание, преступление,B,,
pr_ru_000371,"Чтобы добраться до магазина, требовалась целая вечность по сравнению с театром, потому что _ был далеко.", театр, магазин,B,,
pr_ru_000372,"По сравнению с театром, чтобы добраться до магазина, требовалась целая вечность, потому что _ был рядом.", театр, магазин,A,,
pr_ru_000373,"Трава казалась кошкам более приятной, чем солома, хотя _ была влажной.", трава, солома,A,,
pr_ru_000374,"Трава казалась кошкам приятнее, чем солома, хотя _ была сухой.", солома, трава,A,,
pr_ru_000375,"Молодые люди думали, что картина прекрасна, а не статуя, потому что _ была более современной.", статуя, картина,B,,
pr_ru_000377,"Я вынул лицензию из бумажника и переместил ее в карман, так как _ был уязвим для кражи.", бумажник, карман,A,,
pr_ru_000378,"Я вынул лицензию из бумажника и положил ее в карман, так как _ был защищен от кражи.", карман, бумажник,A,,
pr_ru_000379,"В старые времена в школе дисциплину применяли палкой, а не рукой, поскольку _ имела тенденцию бить сильнее.", палка, рука,A,,
pr_ru_000380,"В старые времена в школе дисциплину применяли палкой, а не рукой, так как _ имела тенденцию бить мягче.", палка, рука,B,,
pr_ru_000381,"Мужчина хотел поставить стол в сарае, но _ оказался слишком большим.", стол, сарай,A,,
pr_ru_000382,"Мужчина хотел поставить стол в сарае, но _ оказался слишком маленьким.", сарай, стол,A,,
pr_ru_000383,"Тэмми лечилась от депрессии в клинике, и за нее платили слишком много денег, но _ не была такой серьезной.", клиника, депрессия,B,,
pr_ru_000384,"Тэмми лечилась от депрессии в клинике, и ей платили слишком много денег, но _ помогла.", депрессия, клиника,B,,
pr_ru_000385,"Я решил поступить в колледж, а не в университет, потому что _ был ближе к моему родному городу.", колледж, университет,A,,
pr_ru_000386,"Я решил поступить в колледж, а не в университет, потому что _ был дальше от моего родного города.", университет, колледж,A,,
pr_ru_000387,"Праздник Благодарения больше нельзя было подавать за столом, потому что _ был слишком большим.", стол, праздник,B,,
pr_ru_000388,"Праздник Благодарения больше нельзя было подавать за столом, потому что _ был слишком маленьким.", праздник, стол,B,,
pr_ru_000391,"Боб пошел к торговцу автомобилями, чтобы обменять свой грузовик на мотоцикл, потому что _ был старым.", грузовик, мотоцикл,A,,
pr_ru_000392,"Боб пошел к торговцу автомобилями, чтобы обменять свой грузовик на мотоцикл, потому что _ был новым.", мотоцикл, грузовик,A,,
pr_ru_000395,"Эрл положил ящик для инструментов в кровать, а не в кабину, потому что _ была пуста.", кабина, кровать,B,,
pr_ru_000396,"Эрл положил ящик для инструментов в кровать, а не в кабину, потому что _ была заполнена..", кабина, кровать,A,,
pr_ru_000397,"Им нужна была древесина, идеально подходящая для изгиба, но машина не подходила для этого, _ была спрессованной.", древесина, машина,A,,
pr_ru_000398,"Им нужна была древесина, идеально подходящая для изгиба, но машина не подходила для этого, _ работала медленно.", машина, древесина,A,,
pr_ru_000399,"Писать мелом было немного сложнее, чем маркером, так как _ расстоянии был практически невидим невооруженным глазом.", мел, маркер,A,,
pr_ru_000400,"Писать мелом было немного сложнее, чем маркером, поскольку _ был хорошо виден невооруженным глазом на расстоянии.", мел, маркер,B,,
pr_ru_000401,"Путешественник попытался положить свой багаж в шкаф, но он не поместился, потому что _ был слишком широк.", шкаф, багаж,B,,
pr_ru_000402,"Путешественник попытался положить свой багаж в шкаф, но он не поместился, потому что _ был слишком узким.", шкаф, багаж,A,,
pr_ru_000403,"Когда человек испытывает судороги, он может принять теплую ванну или использовать грелку, но _ доставляет больше неудобств.", грелка, ванна,B,,
pr_ru_000404,"При судорогах можно принять теплую ванну или использовать грелку, но _ удобнее.", грелка, ванна,A,,
pr_ru_000405,"Мы выбрали синий ковер вместо твердого деревянного пола, потому что _ был более грязным.", пол, ковер,A,,
pr_ru_000406,"Мы выбрали синий ковер вместо твердого деревянного пола, потому что _ был чище.", ковер, пол,A,,
pr_ru_000407,"Леска была потрясающей по сравнению с веревкой, потому что _ могла выдерживать больший вес.", леска, веревка,A,,
pr_ru_000409,"На городской площади бетон был заменен на асфальт на тротуаре, так как _ был старым.", бетон, асфальт,A,,
pr_ru_000410,"На городской площади бетон был заменен на асфальт на тротуаре, так как _ был новым.", бетон, асфальт,B,,
pr_ru_000411,"Я пошел припарковать лодку на местной пристани, но не смог, потому что _ была переполнена.", пристань, лодка,A,,
pr_ru_000413,"Эван перемещал пули из пистолета в ящик для боеприпасов, пока _ не наполнился.", ящик, пистолет,A,,
pr_ru_000414,"Эван перемещал пули из пистолета в ящик для боеприпасов, пока _ не опустел.", пистолет, ящик,A,,
pr_ru_000415,"Джим купил телефон вместо монитора в магазине электроники, потому что _, который у него был последним, сломался.", телефон, монитор,A,,
pr_ru_000416,"Джим купил телефон вместо монитора в магазине электроники, потому что _ все еще работал.", телефон, монитор,B,,
pr_ru_000417,"Я только что купил новую сумку для камеры, но она не подходит, потому что _ слишком большая.", сумка, камера,B,,
pr_ru_000418,"Я только что купил новую сумку для камеры, но она не подходит, потому что _ слишком мала.", сумка, камера,A,,
pr_ru_000419,"В саду растения росли лучше, чем во дворе, потому что _ был на солнце.", сад, двор,A,,
pr_ru_000420,"В саду растения росли лучше, чем во дворе, потому что _ был в тени.", сад, двор,B,,
pr_ru_000421,"Сотрудник вошел в офис и получил доступ к компьютеру через терминал, но не через смартфон, потому что _ был защищен.", терминал, смартфон,A,,
pr_ru_000422,"Сотрудник зашел в офис и получил доступ к компьютеру через терминал, но не через смартфон, потому что _ был небезопасен.", смартфон, терминал,A,,
pr_ru_000423,"Покупатели увидели красивый блеск на столе, но не на стуле, потому что _ был убран.", стул, стол,B,,
pr_ru_000424,"Покупатели увидели красивый блеск на столе, но не на стуле, потому что _ был грязным.", стол, стул,B,,
pr_ru_000425,"Агентству никто не верил по сравнению с бюро, потому что _ всегда лгало.", агентство, бюро,A,,
pr_ru_000426,"Агентству никто не верил по сравнению с бюро, потому что _ всегда говорило правду.", бюро, агентство,A,,
pr_ru_000427,"Она решила научиться играть на арфе и трубе, так как _ была такой красивой.", арфа, труба,A,,
pr_ru_000428,"Она решила научиться играть на арфе и трубе, поскольку _ была джазовой.", труба, арфа,A,,
pr_ru_000429,"Кожа, сделанная с использованием специального ингредиента, прослужила дольше, чем замена, так как _ настоящая.", кожа, замена,A,,
pr_ru_000431,"Мужчина хотел положить багаж в дом, но _ был слишком маленьким.", багаж, дом,B,,
pr_ru_000432,"Мужчина хотел положить багаж в дом, но _ оказался слишком большим.", дом, багаж,B,,
pr_ru_000435,"Серебро ему нравилось больше, чем золото, потому что _ было красивее.", золото, серебро,B,,
pr_ru_000437,"Пшенице нужно меньше дождя, чем кукурузе, поэтому _ хорошо росла, когда дождей было мало.", кукуруза, пшеница,B,,
pr_ru_000440,"Он повесил инструменты на стойку, а не на стену, потому что _ была устойчивой.", стойка, стена,A,,
pr_ru_000442,"Проволока не могла обернуться вокруг скульптуры, созданной О 'Чи, потому что _ была слишком длинной.", скульптура, проволока,A,,
pr_ru_000443,"Моя спина не болела, когда я нес стул, но мне было больно, когда я нес телевизор, потому что _ был тяжелее.", стул, телевизор,B,,
pr_ru_000444,"Моя спина не болела, когда я нес стул, но мне было больно, когда я нес телевизор, потому что _ был легче.", стул, телевизор,A,,
pr_ru_000445,"Марси забронировала отель в свою первую ночь после выхода из тюрьмы, а не остановилась в доме своей семьи, потому что _ казался проще.", отель, дом,A,,
pr_ru_000447,"У Джейн перчатка слишком легко соскользнула с руки, потому что _ слишком велика.", перчатка, рука,A,,
pr_ru_000449,"Рубашка была в картонной коробке, и во время дождя книга лежала на ней, так что _ промокла.", книга, рубашка,A,,
pr_ru_000451,"Пара поселилась в отеле после выхода из дома, так как _ был для них доступным.", дом, отель,B,,
pr_ru_000453,"Во время миссии шпион смог получить информацию на бумаге, но не записку, потому что _ была разборчивой.", бумага, записка,A,,
pr_ru_000454,"Во время миссии шпион смог получить информацию на бумаге, но не получил записку, потому что _ была на китайском языке.", записка, бумага,A,,
pr_ru_000455,"Когда повязка не сработала, мы обработали рану тканью, так как _ не подходила для этой задачи.", повязка, ткань,A,,
pr_ru_000456,"Когда повязка не использовалась, мы использовали ткань для обработки раны, так как _ подходила для этой задачи.", ткань, повязка,A,,
pr_ru_000457,"Писатель попытался записать речь на бумаге, но _ была слишком длинной.", бумага, речь,B,,
pr_ru_000459,"В саду была проблема с сорняками, поэтому я опрыскал химикатом вместо того, чтобы просто использовать уксус, поскольку _ действует быстрее.", химикат, уксус,A,,
pr_ru_000460,"Джеб налил воду из бака в таз, пока _ не наполнился.", таз, бак,A,,
pr_ru_000462,"Она подслащивает чай медом вместо сахара, потому что _ для нее вреден.", мед, сахар,B,,
pr_ru_000463,"Я решил путешествовать по миру на самолете, а не на поезде, потому что _ быстрее.", поезд, самолет,B,,
pr_ru_000464,"Я решил путешествовать по миру на самолете, а не на поезде, потому что _ медленнее.", самолет, поезд,B,,
pr_ru_000465,"Мужчина попытался положить статью в свою папку, но _ оказалась слишком большой.", статья, папка,A,,
pr_ru_000466,"Вчера лапша не поместилась в лодку, потому что _ была слишком большой.", лодка, лапша,B,,
pr_ru_000468,"Основываясь на низком бюджете Джеймса, он решил поехать в Великобританию поездом, а не самолетом, потому что _ дешевле.", поезд, самолет,A,,
pr_ru_000471,"Она предпочитает кататься на велосипеде скейтборду, потому что _ для нее менее утомителен.", велосипед, скейтборд,A,,
pr_ru_000473,"Мальчик попытался положить мяч в мешок, но _ оказался слишком маленьким.", мяч, мешок,B,,
pr_ru_000474,"Мальчик попытался засунуть мяч в мешок, но _ оказался слишком большим.", мешок, мяч,B,,
pr_ru_000475,"Я всегда ездила на фестиваль, но не на праздник, потому что _ всегда проходил недалеко от моего города.", праздник, фестиваль,B,,
pr_ru_000476,"Я всегда ездила на фестиваль, но не на праздник, потому что _ всегда проводился далеко от моего города.", праздник, фестиваль,A,,
pr_ru_000478,"Подарил папе новый телефон, и он ему понравился больше, чем его планшет, потому что _ был битый.", телефон, планшет,B,,
pr_ru_000479,"Ксавье всегда составлял список перед тем, как пойти в магазин, потому что _ был организован.", список, магазин,A,,
pr_ru_000480,"Ксавье всегда составлял список перед тем, как пойти в магазин, потому что _ был огромным.", список, магазин,B,,
pr_ru_000481,"Тренер попытался поставить машину на трассу, но _ оказалась слишком маленькой.", машина, трасса,B,,
pr_ru_000482,"Тренер попытался вывести машину на трассу, но _ оказалась слишком большой.", машина, трасса,A,,
pr_ru_000483,"Заказчик сказал, что стул был золотым, а не стол, потому что _ был как раз подходящим.", стул, стол,A,,
pr_ru_000484,"Заказчик сказал, что стул был золотым, а не стол, потому что _ не нужен.", стол, стул,A,,
pr_ru_000486,"Собака не могла видеть, что шест за забором, потому что _ короче.", шест, забор,A,,
pr_ru_000487,"Гравий не помещался в водный резервуар, потому что _ был слишком маленьким.", резервуар, гравий,A,,
pr_ru_000489,"Снег в Англии менее сильный, чем дождь, потому что _ выпадает редко.", снег, дождь,A,,
pr_ru_000490,"Снег в Англии менее сильный, чем дождь, потому что _ бывает всегда.", дождь, снег,A,,
pr_ru_000492,"Пришлось заменить колонну на прочную стену, так как _ была устойчивой к весу крыши.", колонна, стена,B,,
pr_ru_000493,"Джон не мог поставить новую кровать в своей комнате, потому что _ была слишком большой.", кровать, комната,A,,
pr_ru_000495,"Билл насыпал весь мешок земли в цветочный горшок, пока _ не наполнился.", мешок, горшок,B,,
pr_ru_000496,"Мэри бросила сельдерей в корзину, прежде чем нарезать лук, потому что _ был свежим.", сельдерей, лук,B,,
pr_ru_000497,"Вода соскользнула с дивана и попала на ковер, потому что _ водонепроницаем.", диван, ковер,A,,
pr_ru_000499,"Я хотел покрасить гараж, но решил, что имеет смысл покрасить дом, так как _ все еще выглядел свежим после прошлогоднего покрытия.", гараж, дом,A,,
pr_ru_000500,"Я хотел покрасить гараж, но решил, что имеет смысл красить дом, так как _ не выглядел свежим после прошлогоднего покрытия.", гараж, дом,B,,
pr_ru_000501,"Аромат женщины был лучше запаха мужчины, потому что _ был свежее.", аромат, запах,A,,
pr_ru_000503,"Женщина попыталась уложить фен в чемодан, но _ оказался слишком маленьким.", чемодан, фен,A,,
pr_ru_000504,"Женщина попыталась уложить фен в чемодан, но _ оказался слишком большим.", фен, чемодан,A,,
pr_ru_000505,"Я не мог использовать это слово в названии своей книги, потому что _ было очень длинным.", слово, название,A,,
pr_ru_000507,"Джеймс пожалел, что съел незрелое манго, а позже согласился съесть яблоко и обнаружил, что _ кислое.", яблоко, манго,B,,
pr_ru_000509,"Учитель обнаружил, что заключение было лучшей дисциплиной, чем отстранение, поскольку _ было бесполезным для улучшения поведения.", отстранение, задержание,A,,
pr_ru_000511,"Телеграф оказался неспособен к быстрой связи, и был заменен телефоном, поскольку _ теперь был критически важен.", телеграф, телефон,B,,
pr_ru_000513,"Мужчина решил создать картину, а не скульптуру, потому что _ сейчас идет ему не по вкусу.", скульптура, живопись,A,,
pr_ru_000514,"Дети хотели играть на чердаке, а не в подвале, так как _ им казался жутким.", чердак, подвал,B,,
pr_ru_000516,"Служанка попыталась налить чай в бумажный стаканчик, но _ оказался слишком мягким.", стакан, чай,A,,
pr_ru_000517,"Ландшафтному дизайнеру пришлось покинуть лестницу и принести газонокосилку, потому что _ была бесполезна.", лестница, газонокосилка,A,,
pr_ru_000518,"Ландшафтному проектировщику пришлось покинуть лестницу и принести газонокосилку, потому что _ была необходима.", лестница, газонокосилка,B,,
pr_ru_000519,"К сожалению, поездка на игру Dodgers была отменена, потому что _ была перенесена.", игра, поездка,A,,
pr_ru_000520,"К сожалению, поездку на игру « Доджерс » отменили, потому что _ была запланирована.", игра, поездка,B,,
pr_ru_000521,"Мужчина хотел открыть бизнес в собственном доме, но _ был слишком большим.", дом, бизнес,B,,
pr_ru_000522,"Мужчина хотел открыть бизнес в собственном доме, но _ был слишком маленьким.", дом, бизнес,A,,
pr_ru_000523,"Джен пыталась не отвлекаться, убираясь со стола и убирая телефон, но _ был слишком грязным, чтобы игнорировать его.", стол, телефон,A,,
pr_ru_000524,"Джен пыталась не отвлекаться, убираясь со стола и убирая телефон, но _ был слишком громким, чтобы игнорировать его.", стол, телефон,B,,
pr_ru_000525,"Веревка была натянута намного сильнее, чем в сети, потому что _ висела свободно.", веревка, сеть,B,,
pr_ru_000526,"Веревка была натянута намного сильнее, чем в сети, потому что _ была натянута туго.", веревка, сеть,A,,
pr_ru_000527,"Ему нравилось наносить гель на волосы больше, чем спрей, потому что _ в конечном итоге заставлял его чувствовать себя прохладно.", спрей, гель,B,,
pr_ru_000528,"Ему нравилось наносить гель на волосы больше, чем спрей, потому что _ заставлял его чувствовать себя занудным.", спрей, гель,A,,
pr_ru_000529,"Утром он мочится из мочевого пузыря в унитаз, пока _ не опустеет.", унитаз, пузырь,B,,
pr_ru_000530,"Утром он мочится из мочевого пузыря в унитаз, пока _ не наполнится.", пузырь, унитаз,B,,
pr_ru_000531,"Утюг был горячее, чем кофейник, потому что _ все еще был подключен к розетке.", кофейник, утюг,B,,
pr_ru_000532,"Утюг был холоднее кофейника, потому что _ все еще был подключен.", утюг, кофейник,B,,
pr_ru_000533,"Мальчик на велосипеде не мог поймать мальчика на скейтборде, потому что _ был медленнее.", велосипед, скейтборд,A,,
pr_ru_000534,"Мальчик на велосипеде не мог поймать мальчика на скейтборде, потому что _ был быстрее.", скейтборд, байк,A,,
pr_ru_000535,"Этот человек решил, что карьера в области географии принесет больше денег, чем карьера в области философии, потому что _ была убыточной.", география, философия,B,,
pr_ru_000536,"Этот человек решил, что карьера в области географии принесет больше денег, чем карьера в области философии, потому что _ была прибыльной.", география, философия,A,,
pr_ru_000537,"Велосипед чаще ломался, чем трехколесный велосипед, потому что _ имел плохое качество изготовления.", мотоцикл, велосипед,A,,
pr_ru_000538,"Велосипед чаще ломался, чем трехколесный велосипед, потому что _ был изготовлен на высочайшем уровне.", велосипед, мотоцикл,A,,
pr_ru_000541,"Барри вынул кусочки пиццы пепперони из теплой картонной коробки и положил их на тонкую бумажную тарелку, пока _ полностью не переполнилась.", коробка, тарелка,B,,
pr_ru_000545,"Врач попытался вылечить женщину от рака экспериментальным препаратом, но безуспешно, потому что _ был слишком сильным.", рак, препарат,A,,
pr_ru_000546,"Людям больше нравится бетон на главной улице, чем камень в переулке, потому что _ крошится.", бетон, камень,B,,
pr_ru_000548,"Химик вылил жидкость из колбы в емкость до тех пор, пока _ не наполнилась.", емкость, колба,A,,
pr_ru_000550,"Винт не мог пройти через квадратное отверстие, но гвоздь мог, поскольку _ имел правильную форму.", гвоздь, винт,A,,
pr_ru_000551,"Она купила много чая вместо кофе, потому что чувствовала, что _ хуже по вкусу.", чай, кофе,B,,
pr_ru_000552,"Она купила много чая вместо кофе, потому что чувствовала, что _ обладает исключительным ароматом.", чай, кофе,A,,
pr_ru_000554,"Дэйв не мог вести машину по дороге, потому что _ была слишком узкой.", дорога, машина,A,,
pr_ru_000555,"Она хотела пойти на рыбалку, но ее удочка была сломана, но ей подарили приманку, так что _ была старой.", приманка, удочка,B,,
pr_ru_000556,"Она хотела пойти на рыбалку, но ее удочка сломалась, но ей подарили приманку, так что _ была новой.", удочка, приманка,B,,
pr_ru_000557,"Женщина была рада, что смогла вернуть тушь и обменять ее на подводку, потому что _ была некачественной.", тушь, подводка,A,,
pr_ru_000558,"Женщина была рада, что смогла вернуть тушь и обменять ее на подводку для глаз, ведь _ была отличного качества.", тушь, подводка,B,,
pr_ru_000559,"Как и ожидалось, женщина выбрала морковь вместо кукурузы, потому что _ была ее любимым овощем.", кукуруза, морковь,B,,
pr_ru_000560,"Как и следовало ожидать, женщина выбрала морковь вместо кукурузы, потому что _ была ее наименее предпочтительным овощем.", морковь, кукуруза,B,,
pr_ru_000561,"Он собирался использовать свою лодку в реке, но _ была слишком мелкой.", лодка, река,B,,
pr_ru_000562,"Он собирался использовать свою лодку в реке, но _ была слишком старой.", река, лодка,B,,
